,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,Calibration,NO2 CvMAE Diff,NO2 MAE Diff,O3 CvMAE Diff,O3 MAE Diff,Training Size,Board,Testing Location
23,"(3, 'shafter', 19)",5.01348089740634,8.280472883482608,0.36626406393343375,0.3665297395876112,Split-NN,-0.1836502315073119,-2.5138336466268667,-0.36893885222380113,-8.334898458552372,2.0,,
5,"(3, 'shafter', 19)",7.5273145440332065,16.61537134203498,0.5499142954407457,0.7354685918114123,NN[4],,,,,2.0,,
18,"(3, 'donovan', 13)",5.2817050862316375,8.331434349145287,0.44342630960414,0.28002332523759915,Split-NN,-0.1988840045979242,-2.36893173883331,-0.13257957814451093,-3.944593009925649,2.0,,
6,"(3, 'donovan', 13)",7.6506368250649475,12.276027359070936,0.6423103142020642,0.4126029033821101,NN[4],,,,,2.0,,
20,"(3, 'elcajon', 18)",3.941489339331232,9.080589282660618,0.2469396355760608,0.40280248655442696,Split-NN,-0.2299281129050434,-3.669962514173371,-0.23124395381214957,-5.2130546328763625,2.0,,
17,"(3, 'elcajon', 18)",7.611451853504603,14.29364391553698,0.4768677484811042,0.6340464403665765,NN[4],,,,,2.0,,
22,"(3, 'shafter', 17)",4.539401048650668,6.4335780630809465,0.3316297618212965,0.28477814313979816,Split-NN,-0.0723206379429312,-0.9899364216114348,-0.08852508498775175,-1.999918387451495,1.0,,
19,"(3, 'shafter', 17)",5.529337470262103,8.433496450532441,0.4039503997642277,0.3733032281275499,NN[4],,,,,1.0,17.0,"(3, 'shafter')"
17,"(3, 'donovan', 12)",5.454274981021744,9.532250387283424,0.4538385110468477,0.3195989928876229,Split-NN,-0.002912824936227021,-0.035006610913456804,0.0204120437558844,0.6088026443365244,2.0,,
14,"(3, 'donovan', 12)",5.4892815919352005,8.9234477429469,0.4567513359830747,0.2991869491317385,NN[4],,,,,2.0,,
16,"(3, 'donovan', 11)",4.921720054850899,7.233713129131117,0.4090932499890788,0.242878747288138,Split-NN,-0.0859521526547673,-1.0340733646665328,-0.08535495631687365,-2.542146132750319,2.0,,
7,"(3, 'donovan', 11)",5.955793419517431,9.775859261881436,0.4950454026438461,0.32823370360501164,NN[4],,,,,2.0,,
10,"(2, 'elcajon', 17)",5.4985969022814185,10.599397163897212,0.4888634636251129,0.2738765950879272,Split-NN,-0.18020374237723502,-2.0268803323269706,-0.007203123737238082,-0.2787706970256849,1.0,,
41,"(2, 'elcajon', 17)",7.525477234608389,10.878167860922897,0.6690672060023479,0.2810797188251653,NN[4],,,,,1.0,17.0,"(2, 'elcajon')"
7,"(2, 'donovan', 15)",5.614835420929132,9.699231176112939,0.5272510776696454,0.2256093902052372,Split-NN,-0.017098126426343008,-0.18208244602262713,-0.021221059719767454,-0.9123200228362869,2.0,,
12,"(2, 'donovan', 15)",5.796917866951759,10.611551198949225,0.5443492040959884,0.24683044992500466,NN[4],,,,,2.0,,
5,"(1, 'shafter', 15)",4.5950322727656845,9.147087397829372,0.6793941125271041,0.2810136653405789,Split-NN,0.060748815097553144,0.4108701573335978,-0.05326668251203509,-1.73384806656823,2.0,,
3,"(1, 'shafter', 15)",4.184162115432087,10.880935464397602,0.618645297429551,0.334280347852614,NN[4],,,,,2.0,,
11,"(2, 'elcajon', 19)",3.5466807494853603,8.182001749856044,0.31188687460009024,0.21196096928089095,Split-NN,-0.07682172111675067,-0.8735927723039669,0.0013401912617473366,0.05173333225433474,2.0,,
2,"(2, 'elcajon', 19)",4.420273521789327,8.130268417601709,0.3887085957168409,0.2106207780191436,NN[4],,,,,2.0,,
3,"(1, 'elcajon', 12)",3.1027510511761434,10.11215453216116,0.5715211465356081,0.2674453256048275,Split-NN,-0.012457097297224773,-0.06762876923777972,-0.10328749063887904,-3.9053180840511956,2.0,,
9,"(1, 'elcajon', 12)",3.170379820413923,14.017472616212356,0.5839782438328329,0.3707328162437065,NN[4],,,,,2.0,,
12,"(2, 'elcajon', 21)",3.245558046774382,7.386587872739961,0.28540684291601864,0.19135516870452685,Split-NN,-0.04657609872907925,-0.5296489406948166,0.007717079744005373,0.2978905040085733,2.0,,
18,"(2, 'elcajon', 21)",3.7752069874691987,7.0886973687313874,0.3319829416450979,0.18363808896052147,NN[4],,,,,2.0,,
6,"(1, 'shafter', 18)",2.8195690900224077,7.991200829449397,0.510988311771174,0.2442822485169831,Split-NN,-0.1780596480286062,-0.9825106919207802,0.005096311311610702,0.16671554084554963,2.0,,
20,"(1, 'shafter', 18)",3.802079781943188,7.824485288603848,0.6890479597997802,0.2391859372053724,NN[4],,,,,2.0,,
4,"(1, 'elcajon', 13)",2.7796929902688783,5.929339708015915,0.5120144344849258,0.1568186269096739,Split-NN,-0.0022786973032057345,-0.012370899127165824,-0.007817048811875837,-0.2955639826284875,2.0,,
0,"(1, 'elcajon', 13)",2.792063889396044,6.224903690644402,0.5142931317881315,0.16463567572154975,NN[4],,,,,2.0,,
2,"(1, 'elcajon', 11)",2.5342798083884395,6.362458135062068,0.4668097690864263,0.16827370291532634,Split-NN,-0.1990012902976142,-1.0803650335584942,0.0030138305419036837,0.1139534598503662,2.0,,
8,"(1, 'elcajon', 11)",3.6146448419469337,6.248504675211702,0.6658110593840405,0.16525987237342266,NN[4],,,,,2.0,,
19,"(3, 'elcajon', 15)",4.253158947567261,8.947054601406265,0.26646109861147765,0.3981546289441728,Split-NN,-0.3333219538708065,-5.320368556287102,-0.10479445252246627,-2.3548682358141004,2.0,,
11,"(3, 'elcajon', 15)",9.573527503854363,11.301922837220365,0.5997830524822841,0.5029490814666391,NN[4],,,,,2.0,,
9,"(2, 'donovan', 20)",5.744374458931415,8.402593248249014,0.5450818637210023,0.19826327616035366,Split-NN,0.013131630918688186,0.13838839681526416,-0.03280091804753604,-1.3901352679135695,1.0,,
40,"(2, 'donovan', 20)",5.605986062116151,9.792728516162583,0.5319502328023141,0.2310641942078897,NN[4],,,,,1.0,20.0,"(2, 'donovan')"
