,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
16,"(1, 'donovan', 19)","(1, 'donovan', 19)",-0.001543695940612544,-0.021987647446228387,0.0038383135700968962,0.0005307676060051225
5,"(1, 'donovan', 21)","(1, 'donovan', 21)",-0.007438564977917839,0.028999566312742253,0.0024780482507557045,0.0017805790677684064
8,"(1, 'elcajon', 11)","(1, 'elcajon', 11)",-0.110455939775846,-0.12031586663120741,-0.013779454346004916,-0.0033617443260699487
2,"(1, 'elcajon', 12)","(1, 'elcajon', 12)",-0.05033457442425293,-0.10592090525523634,-0.0020813497740610476,-0.002978902937429889
9,"(1, 'elcajon', 13)","(1, 'elcajon', 13)",-0.036551640869885826,-0.1335502580460206,0.0003638272883630389,-0.0037152137062698154
0,"(1, 'shafter', 15)","(1, 'shafter', 15)",-0.06553453933586706,-0.12612620073469838,-0.008883258166716645,-0.0055343576961352225
6,"(1, 'shafter', 18)","(1, 'shafter', 18)",0.061180139272372536,0.14356782823647318,0.00492455246551371,0.0033021088469965265
14,"(2, 'donovan', 15)","(2, 'donovan', 15)",-0.07146342747993195,-0.24303075345257952,-0.004853537227108129,-0.005338721003323443
22,"(2, 'donovan', 18)","(2, 'donovan', 18)",-0.20067621429251048,-0.14938567638385436,-0.00818226032579683,-0.005009356299091272
4,"(2, 'donovan', 20)","(2, 'donovan', 20)",-0.07486251907273456,0.06860495822631485,0.0034593604151726964,0.0002595050660525733
13,"(2, 'elcajon', 17)","(2, 'elcajon', 17)",0.0001905641294168703,-0.05189343026014548,-0.00044177168244008413,0.0026896356831552226
1,"(2, 'elcajon', 19)","(2, 'elcajon', 19)",-0.09561141642809012,-0.15885218070375196,-0.002018745561181867,-0.0009947288540995136
3,"(2, 'elcajon', 21)","(2, 'elcajon', 21)",-0.056134915221129233,-0.054535424994718085,0.0013946722238610265,0.001698114131189199
20,"(2, 'shafter', 11)","(2, 'shafter', 11)",0.061551605884050176,-0.04036258903858858,0.007789327543155922,-0.0017561591060711867
21,"(2, 'shafter', 12)","(2, 'shafter', 12)",0.005942831850629382,0.10942309741984069,-0.00011433372407643194,0.002227809599512076
11,"(2, 'shafter', 13)","(2, 'shafter', 13)",0.050452131207013196,-0.05534993365036911,0.0020832224178484737,0.0009610477866937583
23,"(3, 'donovan', 11)","(3, 'donovan', 11)",-0.023367935855932664,-0.06261257839827472,0.006019435215161462,-0.0033848726354339664
15,"(3, 'donovan', 12)","(3, 'donovan', 12)",-0.06458760930459295,-0.02976632957900094,0.0024548118623292092,-0.0017392931349411445
12,"(3, 'donovan', 13)","(3, 'donovan', 13)",-0.13086238707477538,-0.14269596296146148,-0.0013783488996057525,-0.004765972703566712
24,"(3, 'elcajon', 15)","(3, 'elcajon', 15)",-0.055946202921894006,-0.059648560780274806,-0.00043739150143612404,-0.004306033568713286
17,"(3, 'elcajon', 18)","(3, 'elcajon', 18)",0.0038110289589603497,-0.07097810177416797,0.0006693251680403023,-0.0024362961714655684
10,"(3, 'elcajon', 20)","(3, 'elcajon', 20)",-0.03220508412659839,-0.09150536191792824,-0.0024913927045543405,-0.002228279588637916
18,"(3, 'shafter', 17)","(3, 'shafter', 17)",0.012429976248239605,0.08560511947453886,0.0009134716761401984,0.0006461860031364286
7,"(3, 'shafter', 19)","(3, 'shafter', 19)",0.034394889526971895,0.07922224570674352,0.0025182244294437717,0.0003630149832914986
19,"(3, 'shafter', 21)","(3, 'shafter', 21)",0.04106575934295975,0.07987810191735178,0.0030052243504475884,0.0003735761526652559
