,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
5,"(2, 'donovan', 15)",12.74798844841824,42.24256391420417,1.200142315731067,0.98386741752751,10.7406957508742,266.97640697689263,-1.0240950787346859,12.313157976077465,16.33941268763638,-39.83718324386734,2365.0536502175896,-7.1265962481093705,27.89359212430454,48.63181726213395
3,"(2, 'donovan', 18)",6.068374131758299,7.150329351510815,0.5837703917684667,0.167829897991618,2.310976070250921,109.57432451642732,0.1554878984419803,10.209491373670113,10.467775528565147,-0.8307413099226477,102.60353077472939,0.6472229966704317,10.095216672774376,10.129340095718447
4,"(2, 'donovan', 20)",6.035694796035345,9.285986723157066,0.5812874885292252,0.21777292631111184,3.0695734310081635,113.9812288264161,0.12351862475097886,10.225406968769102,10.676199175100477,2.9654165200774925,148.37370293490426,0.49036182808837125,11.814398327581307,12.18087447332515
0,"(2, 'elcajon', 17)",5.745014210410465,10.621377560665621,0.5103093503497266,0.2784777720853985,-2.4138934132479295,57.37736595888628,0.11235184288469435,7.1798666108812625,7.574784878720074,5.180271417255578,195.24874542494058,0.540531724511763,12.977423994184669,13.973143720184824
1,"(2, 'elcajon', 19)",3.8793500757399833,7.865399483914939,0.3446660263438901,0.20603684817263557,-0.9260524547043338,27.06247343527099,0.580753979904012,5.119072207843895,5.202160458431765,2.4017863359159417,101.7946597493111,0.7603386288567087,9.799289881321172,10.089333959648233
2,"(2, 'elcajon', 21)",4.081643492872703,8.512414218306942,0.36344840176002513,0.22304758223656554,1.2975260896253211,37.185694798850164,0.4232684005691061,5.958365618190228,6.098007444965131,-0.4228126630325986,122.27474502486615,0.7119701509509222,11.049704725107027,11.057791145833157
6,"(2, 'shafter', 11)",3.62830519669893,5.291835198932059,0.270262508448951,0.16771635274698782,0.0702050843761724,27.819712233572805,0.6705003704135635,5.273972267923843,5.274439518429689,-0.275186726888245,50.853545457742555,0.9042922581365301,7.125855581025054,7.1311671876168035
7,"(2, 'shafter', 12)",3.6160685298186466,5.2534857350344,0.2690156067475518,0.1661330489170348,0.19364662462890173,32.073775329789676,0.6339530792851227,5.660059714287928,5.6633713748781895,-0.11281896243032588,49.93130347904169,0.905730695372633,7.065307884154362,7.066208564643538
8,"(2, 'shafter', 13)",3.559363784026939,5.239664742529997,0.2624722534396719,0.16682843006838782,0.005288384568169858,26.22453576395765,0.6969542728031783,5.120986992227467,5.120989725039258,-0.09721371888223389,50.05336913788021,0.9059465783868741,7.074172647098415,7.074840573318964
12,"(3, 'donovan', 11)",5.520302998648284,11.130495313357198,0.4655153532100488,0.3721454179385952,0.18323273241237636,74.17728767107205,0.38942094174930075,8.610674389055646,8.612623739086253,2.8748190068940644,186.9636560389653,0.10950982897649097,13.367837078068522,13.673465399779431
