,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
41,"(4, 'donovan', 21)","(3, 'shafter')",-1.098541783228005,-6.24089155150534,0.09054939533939466,-0.37631029191584286
42,"(4, 'elcajon', 11)","(2, 'shafter')",-4.369793457424489,-8.004708992102636,-0.35218512325282575,-0.22301215403038666
43,"(4, 'elcajon', 11)","(3, 'donovan')",-3.590414904993464,-6.221641414170283,-0.3409237565941088,-0.1801476840373783
44,"(4, 'elcajon', 12)","(2, 'shafter')",-5.027279503598015,-9.59296391485392,-0.41431633284130015,-0.2640770700756497
45,"(4, 'elcajon', 12)","(3, 'donovan')",-3.102118651282635,-5.675369661175792,-0.3131351101251753,-0.15284899136286806
46,"(4, 'elcajon', 13)","(2, 'shafter')",-4.908395020430658,-9.901935120160521,-0.39839864241719,-0.2730740513859712
47,"(4, 'elcajon', 13)","(3, 'donovan')",-4.343246671678222,-8.11562899624643,-0.4146321390079096,-0.23662168636952835
48,"(4, 'shafter', 15)","(2, 'donovan')",-10.394695084315474,-12.112082885958712,-1.0031510656559246,-0.2172005391187773
49,"(4, 'shafter', 15)","(3, 'elcajon')",-10.540089208763085,-13.20225422094343,-0.6260997133903579,-0.5726412200526297
50,"(4, 'shafter', 18)","(2, 'donovan')",-5.974777497886892,-10.451947448459258,-0.5962326323542043,-0.19505190478178608
51,"(4, 'shafter', 18)","(3, 'elcajon')",-4.9022293843018225,-5.904242761823852,-0.27410006884799076,-0.25129785411286865
52,"(4, 'shafter', 20)","(2, 'donovan')",-6.043428770223795,-8.747144810011557,-0.5984272499858785,-0.1566700527355364
53,"(4, 'shafter', 20)","(3, 'elcajon')",-4.99754580790321,-4.6822908381497,-0.282472331589683,-0.19632325524734473
