,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
26,"(2, 'donovan', 15)","(3, 'elcajon')",-8.365734465319711,-13.281542599153749,-0.47764370419990965,-0.6287206377258309
40,"(2, 'donovan', 18)","(1, 'shafter')",-11.176518297001547,-16.50778998974564,-2.1480936390753342,-0.5167047407804304
41,"(2, 'donovan', 18)","(3, 'elcajon')",-8.017649798239178,-15.349966613678975,-0.4565457206577317,-0.716870409171216
8,"(2, 'donovan', 20)","(3, 'elcajon')",-8.775935495638706,-13.787585450802965,-0.5028048671508698,-0.6467681160585954
24,"(2, 'elcajon', 17)","(3, 'shafter')",-4.183711330264466,-9.717809942833107,-0.2926840639649417,-0.45445075680454494
2,"(2, 'elcajon', 19)","(1, 'donovan')",-1.7446968434255783,-7.488499432976772,-0.5520022648281915,-0.1968115232265525
3,"(2, 'elcajon', 19)","(3, 'shafter')",-4.430123788952609,-8.90096422904463,-0.30959790333068526,-0.42172416804397045
6,"(2, 'elcajon', 21)","(1, 'donovan')",-1.6454330264261774,-5.6331949089103475,-0.524383872018604,-0.148160196071778
7,"(2, 'elcajon', 21)","(3, 'shafter')",-3.9097577411894244,-8.34148217864398,-0.2720011801520812,-0.39651170834893473
36,"(2, 'shafter', 11)","(1, 'elcajon')",-4.565720213530105,-7.378995289401232,-0.9375456854267318,-0.18822413528552906
37,"(2, 'shafter', 11)","(3, 'donovan')",-5.235501932930992,-9.508226687254908,-0.44334991747056623,-0.3216433441600269
38,"(2, 'shafter', 12)","(1, 'elcajon')",-6.3414830992503575,-5.987110178913125,-1.2662651515031669,-0.15101977610027154
39,"(2, 'shafter', 12)","(3, 'donovan')",-5.670779279727952,-9.660417752704834,-0.4796472759549786,-0.32636735340603
20,"(2, 'shafter', 13)","(1, 'elcajon')",-4.145677189607402,-5.774122504616141,-0.8629609830814523,-0.1457494138093379
21,"(2, 'shafter', 13)","(3, 'donovan')",-6.335914438401744,-9.533675706239706,-0.5408344858971892,-0.3232315231720428
42,"(3, 'donovan', 11)","(1, 'elcajon')",-4.062395359169971,-8.000519694561614,-0.88494007082501,-0.20111612478348284
43,"(3, 'donovan', 11)","(2, 'shafter')",-4.503211831027146,-11.373162147861379,-0.31955841662862305,-0.3583589115781245
27,"(3, 'donovan', 12)","(1, 'elcajon')",-3.5974936973827996,-6.874233479763092,-0.8033788362276976,-0.170733641635104
28,"(3, 'donovan', 12)","(2, 'shafter')",-4.036765637050093,-12.776069275613848,-0.2886000706213646,-0.4027504310086237
22,"(3, 'donovan', 13)","(1, 'elcajon')",-4.689843766730184,-9.010240754741135,-1.010102190692857,-0.2267280387247164
23,"(3, 'donovan', 13)","(2, 'shafter')",-4.565661505734406,-12.00596002902944,-0.3238633591776922,-0.3755445495151399
44,"(3, 'elcajon', 15)","(1, 'shafter')",-3.062962427175753,-9.791517085491437,-0.5391525744839235,-0.28353586381011997
45,"(3, 'elcajon', 15)","(2, 'donovan')",-4.734265484890703,-6.75375035384056,-0.47621094019289706,-0.13046597807076754
31,"(3, 'elcajon', 18)","(1, 'shafter')",-2.719159249881574,-10.087494303056385,-0.6196013581529334,-0.29023048376263
32,"(3, 'elcajon', 18)","(2, 'donovan')",-5.181593749490503,-7.967506694790902,-0.5261562857482311,-0.16069416258494154
19,"(3, 'elcajon', 20)","(2, 'donovan')",-5.255548288089996,-7.296201314502323,-0.5309252054836393,-0.14710014404722538
33,"(3, 'shafter', 17)","(2, 'elcajon')",-11.368073536343122,-7.904432794090206,-1.0266375148537041,-0.18079216797059852
13,"(3, 'shafter', 19)","(1, 'donovan')",-4.859453097413756,-11.305441432184839,-1.330798583385123,-0.2735075109141547
14,"(3, 'shafter', 19)","(2, 'elcajon')",-3.746476625430164,-8.504346790277832,-0.34616037766790286,-0.19700766450932752
34,"(3, 'shafter', 21)","(1, 'donovan')",-2.8054997532142623,-8.844124843895623,-0.8371596609734673,-0.20819859578137878
35,"(3, 'shafter', 21)","(2, 'elcajon')",-3.69879310476984,-7.356288299972205,-0.34118832495063894,-0.1664765173931781
