,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
29,"(1, 'donovan', 19)","(2, 'elcajon')",0.6869425867507886,1.0898605678233437,0.1622416927432573,0.028574744016012437
30,"(1, 'donovan', 19)","(3, 'shafter')",0.6869425867507886,1.0898605678233437,0.1622416927432573,0.028574744016012437
9,"(1, 'donovan', 21)","(2, 'elcajon')",0.6841053627760253,1.103839116719243,0.16157159886753092,0.028941243610738923
10,"(1, 'donovan', 21)","(3, 'shafter')",0.6841053627760253,1.103839116719243,0.16157159886753092,0.028941243610738923
15,"(1, 'elcajon', 11)","(2, 'shafter')",0.6417036565977743,1.0555465818759937,0.11820065596813871,0.02791699814149841
16,"(1, 'elcajon', 11)","(3, 'donovan')",0.6417036565977743,1.0555465818759937,0.11820065596813871,0.02791699814149841
4,"(1, 'elcajon', 12)","(2, 'shafter')",0.6416095389507154,1.0683688394276631,0.11818331966733044,0.02825612002051921
5,"(1, 'elcajon', 12)","(3, 'donovan')",0.6416095389507154,1.0683688394276631,0.11818331966733044,0.02825612002051921
17,"(1, 'elcajon', 13)","(2, 'shafter')",0.6319014308426073,1.1199796502384738,0.11639510366639334,0.029621117960189385
18,"(1, 'elcajon', 13)","(3, 'donovan')",0.6319014308426073,1.1199796502384738,0.11639510366639334,0.029621117960189385
0,"(1, 'shafter', 15)","(2, 'donovan')",0.6798754444182946,1.1833273168850185,0.10052233515903572,0.036353773846569154
1,"(1, 'shafter', 15)","(3, 'elcajon')",0.6798754444182946,1.1833273168850185,0.10052233515903572,0.036353773846569154
11,"(1, 'shafter', 18)","(2, 'donovan')",0.5949776105362184,1.066343744120414,0.10782732929844013,0.03259695921366316
12,"(1, 'shafter', 18)","(3, 'elcajon')",0.5949776105362184,1.066343744120414,0.10782732929844013,0.03259695921366316
25,"(2, 'donovan', 15)","(1, 'shafter')",1.4869243067699225,1.7737736697476894,0.13962696755729667,0.04125893988169257
26,"(2, 'donovan', 15)","(3, 'elcajon')",1.4869243067699225,1.7737736697476894,0.13962696755729667,0.04125893988169257
40,"(2, 'donovan', 18)","(1, 'shafter')",1.419765804597701,1.7322495210727973,0.13472112522438592,0.04087327031409797
41,"(2, 'donovan', 18)","(3, 'elcajon')",1.419765804597701,1.7322495210727973,0.13472112522438592,0.04087327031409797
8,"(2, 'donovan', 20)","(3, 'elcajon')",1.4866685823754788,1.757857279693487,0.14106950850962302,0.04147749783877549
24,"(2, 'elcajon', 17)","(3, 'shafter')",0.8176392464092519,1.3187308337996644,0.0726938091842319,0.03407453320352037
2,"(2, 'elcajon', 19)","(1, 'donovan')",0.9440041029466617,1.5103983588213352,0.08301353013530136,0.03912801658123209
3,"(2, 'elcajon', 19)","(3, 'shafter')",0.9440041029466617,1.5103983588213352,0.08301353013530136,0.03912801658123209
6,"(2, 'elcajon', 21)","(1, 'donovan')",0.9158452070123088,1.4860309585975382,0.08053730217302173,0.03849676057222644
7,"(2, 'elcajon', 21)","(3, 'shafter')",0.9158452070123088,1.4860309585975382,0.08053730217302173,0.03849676057222644
36,"(2, 'shafter', 11)","(1, 'elcajon')",0.8743043969627404,1.3089866501854142,0.06449703449830062,0.041554805620847866
37,"(2, 'shafter', 11)","(3, 'donovan')",0.8743043969627404,1.3089866501854142,0.06449703449830062,0.041554805620847866
38,"(2, 'shafter', 12)","(1, 'elcajon')",0.8949518769022657,1.383831315522489,0.06667311720949573,0.043926201210871964
39,"(2, 'shafter', 12)","(3, 'donovan')",0.8949518769022657,1.383831315522489,0.06667311720949573,0.043926201210871964
20,"(2, 'shafter', 13)","(1, 'elcajon')",0.9021357833655707,1.3632514858449092,0.06683706072784844,0.043019191809896364
21,"(2, 'shafter', 13)","(3, 'donovan')",0.9021357833655707,1.3632514858449092,0.06683706072784844,0.043019191809896364
42,"(3, 'donovan', 11)","(1, 'elcajon')",1.3519645772370246,1.4703737871553981,0.11237526243023198,0.04936918800822205
43,"(3, 'donovan', 11)","(2, 'shafter')",1.3519645772370246,1.4703737871553981,0.11237526243023198,0.04936918800822205
27,"(3, 'donovan', 12)","(1, 'elcajon')",1.3934697366394577,1.5642689049745881,0.11594762505846848,0.05244708713298702
28,"(3, 'donovan', 12)","(2, 'shafter')",1.3934697366394577,1.5642689049745881,0.11594762505846848,0.05244708713298702
22,"(3, 'donovan', 13)","(1, 'elcajon')",1.4588684749232346,1.6159010576595019,0.12247951248156054,0.054311174817957684
23,"(3, 'donovan', 13)","(2, 'shafter')",1.4588684749232346,1.6159010576595019,0.12247951248156054,0.054311174817957684
44,"(3, 'elcajon', 15)","(1, 'shafter')",1.012643833120787,1.2537245399890693,0.06344230055870385,0.05579224127447405
45,"(3, 'elcajon', 15)","(2, 'donovan')",1.012643833120787,1.2537245399890693,0.06344230055870385,0.05579224127447405
31,"(3, 'elcajon', 18)","(1, 'shafter')",1.0694258865248227,1.3149760638297872,0.06700097753882385,0.05833053470236854
