,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
0,"(11, {(4, 'elcajon'), (2, 'shafter')})",2.562743024710335,3.260827619621614,0.14719918694315315,0.14554983368116625,0.24567534409345668,14.203179733376063,0.8629591696645951,3.7606945310014095,3.7687106194793016,-0.18002597414035784,22.91223895105862,0.9455752731280558,4.783286484862741,4.786673056629064
1,"(11, {(3, 'donovan'), (2, 'shafter')})",3.144874718339909,4.2881570037301175,0.2517135059140867,0.14150174752011005,0.035827502855519514,30.61596121302023,0.7338574446633946,5.533053195829805,5.533169183480678,0.40979317616771505,35.50160881780831,0.8858343643520712,5.944213857561771,5.958322651368278
2,"(11, {(4, 'elcajon'), (3, 'donovan')})",2.6813083663157893,3.1661779699151733,0.17366546147750303,0.13071581132961896,0.5699557174612059,23.768496391059877,0.8151398525825024,4.841863983042503,4.875294492752195,0.10878845472655298,21.36260899621593,0.9251193516056998,4.620689781275205,4.621970250468508
3,"(12, {(4, 'elcajon'), (2, 'shafter')})",2.9881396921003174,3.5731656835614856,0.17263762696008828,0.1585476741723214,-0.10931311907861183,18.275362933527614,0.8241992500465621,4.273571523695493,4.274969348840716,0.37924617595829074,26.85457772198668,0.9357052886790721,5.168244391555178,5.182140264599819
4,"(12, {(3, 'donovan'), (2, 'shafter')})",3.0762850894925404,4.6024347407950135,0.24693847832733,0.15164051133211415,0.1850553919797727,29.28008162333813,0.741883110840422,5.407941947951976,5.4111072455956855,-0.45208309510838884,40.11083130246375,0.8699340173000303,6.317155368653527,6.333311243138438
5,"(12, {(4, 'elcajon'), (3, 'donovan')})",2.8762740638084594,3.586164517601812,0.18637490032275997,0.14791667067884837,0.38954071714084465,24.584493526749533,0.8075166223616266,4.942949678808411,4.958275257259276,-0.022371209538849142,27.21932493966167,0.9047020887454156,5.217166323659286,5.217214289221948
6,"(13, {(4, 'elcajon'), (2, 'shafter')})",2.8720137869738562,3.7392099925317637,0.16513876814950287,0.16670976687925254,-0.15410604040531917,18.931050022194107,0.8212377437281041,4.348252678779383,4.350982650183072,0.15837419073049291,31.3088769718942,0.9255007297371951,5.593191801851635,5.595433582118029
7,"(13, {(3, 'donovan'), (2, 'shafter')})",3.337545967463149,4.77663190978792,0.2685224928063662,0.15720166645556244,0.055756911233577906,37.12311528511138,0.6891168238764489,6.092619014070797,6.092874139936864,-0.1137498965885601,43.85539190057453,0.8620468341513818,6.621363374845722,6.62234036429528
8,"(13, {(4, 'elcajon'), (3, 'donovan')})",2.939962635745318,3.7541438950041566,0.1890704401108919,0.1571982815469939,0.2726614851129754,30.199131034258738,0.7735642290665886,5.488605174645511,5.4953736027916005,0.37243098201244834,29.373276712050075,0.8975833177670329,5.406900400606085,5.419711866146582
9,"(15, {(2, 'donovan'), (3, 'elcajon')})",2.8582053539089474,3.9649495842475755,0.19654442070940678,0.14183662633150484,-0.1038033660665611,21.864163526197792,0.8129333627068798,4.674760793636917,4.675913122182425,0.3789057171589048,33.076496465711074,0.9146756234297024,5.738721714873441,5.751216955194011
10,"(15, {(4, 'shafter'), (3, 'elcajon')})",2.4917038447526636,3.414598718441229,0.18095268965348563,0.1649566746020969,0.1749474258325136,12.91630011740204,0.8486346075321896,3.58966481895462,3.5939254468341493,0.029707426923063832,24.053752478006185,0.91786208432221,4.904372532643672,4.904462506534858
11,"(15, {(4, 'shafter'), (2, 'donovan')})",3.082977510797092,3.953488412369496,0.2535313782882506,0.16630038284971252,0.0830752129916035,21.909877974820375,0.7329810954301057,4.680061592660951,4.680798860752337,-0.25710623003220867,31.547957605460144,0.9131990024781282,5.610869256863666,5.616756858317809
12,"(17, {(3, 'shafter'), (2, 'elcajon')})",2.905403771803946,3.9411269157168984,0.22290180720662645,0.14646418215851528,-0.2520041707261727,17.263627195183872,0.7767733247001603,4.147302868847524,4.154952129108574,0.45559811875204703,30.94536592174577,0.9301573093453859,5.54416777431971,5.562855914163674
13,"(17, {(2, 'elcajon'), (4, 'donovan')})",2.1910298720543593,3.649747854199689,0.1965393337582448,0.09448897945260519,-0.17798676024597146,9.994627270975254,0.8514483891227829,3.1564137777800196,3.16142804298552,0.582060321206557,26.598885418411776,0.936091722386366,5.124460089142615,5.157410728108803
14,"(17, {(3, 'shafter'), (4, 'donovan')})",2.8047057159932463,3.4783671854832967,0.20588298738309363,0.15288433560402892,0.6438634326827272,16.893702738244315,0.7882266431801246,4.059451024307741,4.110194975696934,-0.16783617749062363,24.61723186035919,0.9352747587100889,4.958736011790479,4.961575542139734
15,"(18, {(2, 'donovan'), (3, 'elcajon')})",2.978475162331362,3.561454634882093,0.20564790649748066,0.1274613542645182,0.3159425582729018,24.75522381881182,0.7898790529807151,4.965420831095053,4.975462171377833,-0.3841775069958058,27.9541782409533,0.9264895164713776,5.27319503690256,5.287171100026298
16,"(18, {(4, 'shafter'), (3, 'elcajon')})",2.399285912412812,2.8009990812498033,0.17497566521188654,0.1335364689330735,-0.1888494088816471,11.894908496820545,0.8615850914546823,3.4437253714643457,3.448899606660151,0.297827495926672,15.634344764137069,0.946763568971305,3.942796413455146,3.9540289280855125
17,"(18, {(4, 'shafter'), (2, 'donovan')})",2.7931767347025303,3.197007571035183,0.23178128561632882,0.13282748733103858,0.1023583231351803,21.445185647480567,0.7423238246219449,4.6297633257100586,4.630894691901401,0.2334817690743717,21.49787065686525,0.9397045686846598,4.63069723834458,4.636579629087076
18,"(19, {(3, 'shafter'), (2, 'elcajon')})",2.868547998675637,4.110860338234531,0.2170054909933068,0.15056050561877993,0.3219033260215651,17.8787235975392,0.7732719012702008,4.216052873074862,4.2283239702675575,-0.3970022610468287,34.9848734157374,0.924607278398721,5.901462750956632,5.914801215234321
19,"(19, {(2, 'elcajon'), (4, 'donovan')})",2.2030382396137953,4.231259816044278,0.19748742020561671,0.10999326274020993,0.1667115078750614,10.012653178574434,0.8516216925575566,3.1598829808468216,3.164277670902861,-0.25319430917555336,33.88669936240341,0.9188881441598125,5.815719391296523,5.821228337937227
20,"(19, {(3, 'shafter'), (4, 'donovan')})",2.859561142659621,3.535882478250337,0.2050215751733149,0.15450479874537665,0.13744495601774268,18.263610265674973,0.7759512376133463,4.271383751280604,4.273594536882854,0.11788940599266337,27.854249709259005,0.9314553639706991,5.276395698698033,5.277712545152398
21,"(20, {(2, 'donovan'), (3, 'elcajon')})",2.8638485422199804,3.8947676710676458,0.19778302435914377,0.13942197520415395,-0.16861667761706417,22.720815489388333,0.8062072583959365,4.763652379984708,4.766635657294182,0.5022181842792355,32.939904783345035,0.912963761047847,5.717314216369618,5.739329645816229
22,"(20, {(4, 'shafter'), (3, 'elcajon')})",2.360260517960556,2.884660546094609,0.17205980431644136,0.13785860501915861,0.005030875703298555,11.639358315564412,0.8644697563818883,3.411646674722091,3.411650380030816,0.002782981572919547,16.875872690689672,0.9421583064156119,4.1080244598792985,4.1080254004435846
23,"(20, {(4, 'shafter'), (2, 'donovan')})",2.84361597774987,3.3468970561544804,0.2354499198085881,0.13970593877222476,0.3100532060753692,20.42965662235855,0.7540801821507384,4.509270850227022,4.519917767211982,0.07114195886110475,24.553975416749108,0.9305173264123388,4.954686088587509,4.9551968090832785
24,"(21, {(3, 'shafter'), (2, 'elcajon')})",2.5391176813344907,3.8450948807947083,0.1943066592540319,0.14303448149826117,-0.16984785890031256,13.368497387174942,0.8272960266898151,3.6523484374808453,3.656295582577391,-0.010652775504560397,29.457197382259306,0.9334738625804365,5.4274380607137305,5.427448514934002
25,"(21, {(2, 'elcajon'), (4, 'donovan')})",2.0713832178017597,3.683572137493693,0.1838254181291343,0.09560426786729055,0.3383161735517432,8.82521947829779,0.8701766369887627,2.9513999422599086,2.970727095897196,0.23753047548537456,25.811512192052977,0.9381655518736441,5.074947437470799,5.080503143592471
26,"(21, {(3, 'shafter'), (4, 'donovan')})",2.4684032797401634,3.5368753650504696,0.18119627966713736,0.1554559399469688,0.3550117834966731,13.173291743799696,0.8348643718800312,3.6120988794358473,3.629502960985112,-0.29303555762886646,25.75145786540086,0.9322925772743349,5.066121579732101,5.074589428259281
