,Model,O3 MAE,O3 CvMAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
0,"(11, {(4, 'elcajon'), (2, 'shafter')})",3.2608276196216135,0.14554983368116625,-0.18002597414035784,22.912238951058622,0.9455752731280558,4.783286484862741,4.786673056629064
1,"(11, {(3, 'donovan'), (2, 'shafter')})",4.2881570037301175,0.14150174752011005,0.4097931761677151,35.50160881780831,0.8858343643520712,5.944213857561772,5.958322651368277
2,"(11, {(4, 'elcajon'), (3, 'donovan')})",3.1661779699151733,0.13071581132961896,0.10878845472655298,21.36260899621593,0.9251193516056998,4.620689781275205,4.621970250468508
3,"(12, {(4, 'elcajon'), (2, 'shafter')})",3.5731656835614856,0.1585476741723214,0.3792461759582907,26.85457772198668,0.935705288679072,5.168244391555177,5.182140264599819
4,"(12, {(3, 'donovan'), (2, 'shafter')})",4.6024347407950135,0.15164051133211415,-0.4520830951083888,40.11083130246375,0.8699340173000303,6.317155368653528,6.3333112431384375
5,"(12, {(4, 'elcajon'), (3, 'donovan')})",3.5861645176018118,0.14791667067884834,-0.022371209538849145,27.21932493966167,0.9047020887454156,5.217166323659286,5.217214289221948
6,"(13, {(4, 'elcajon'), (2, 'shafter')})",3.739209992531764,0.16670976687925254,0.15837419073049291,31.308876971894197,0.9255007297371952,5.593191801851635,5.595433582118028
7,"(13, {(3, 'donovan'), (2, 'shafter')})",4.77663190978792,0.15720166645556244,-0.1137498965885601,43.85539190057453,0.8620468341513818,6.621363374845723,6.62234036429528
8,"(13, {(4, 'elcajon'), (3, 'donovan')})",3.754143895004157,0.1571982815469939,0.3724309820124483,29.373276712050075,0.8975833177670329,5.4069004006060855,5.419711866146582
9,"(15, {(2, 'donovan'), (3, 'elcajon')})",3.964949584247576,0.14183662633150484,0.3789057171589048,33.076496465711074,0.9146756234297024,5.738721714873441,5.751216955194012
10,"(15, {(4, 'shafter'), (3, 'elcajon')})",3.414598718441228,0.1649566746020969,0.029707426923063832,24.05375247800618,0.91786208432221,4.904372532643672,4.904462506534858
11,"(15, {(4, 'shafter'), (2, 'donovan')})",3.9534884123694964,0.16630038284971252,-0.2571062300322087,31.547957605460144,0.9131990024781282,5.6108692568636656,5.616756858317809
12,"(17, {(3, 'shafter'), (2, 'elcajon')})",3.9411269157168975,0.14646418215851528,0.455598118752047,30.94536592174577,0.930157309345386,5.5441677743197095,5.562855914163674
13,"(17, {(2, 'elcajon'), (4, 'donovan')})",3.649747854199689,0.0944889794526052,0.582060321206557,26.598885418411776,0.936091722386366,5.124460089142615,5.157410728108802
14,"(17, {(3, 'shafter'), (4, 'donovan')})",3.4783671854832967,0.15288433560402892,-0.16783617749062366,24.61723186035919,0.9352747587100888,4.958736011790478,4.961575542139734
15,"(18, {(2, 'donovan'), (3, 'elcajon')})",3.561454634882093,0.1274613542645182,-0.3841775069958058,27.9541782409533,0.9264895164713776,5.2731950369025595,5.287171100026297
16,"(18, {(4, 'shafter'), (3, 'elcajon')})",2.800999081249804,0.1335364689330735,0.297827495926672,15.634344764137067,0.9467635689713051,3.9427964134551465,3.954028928085513
17,"(18, {(4, 'shafter'), (2, 'donovan')})",3.1970075710351833,0.13282748733103858,0.2334817690743717,21.49787065686525,0.9397045686846598,4.63069723834458,4.636579629087076
18,"(19, {(3, 'shafter'), (2, 'elcajon')})",4.110860338234532,0.15056050561877993,-0.3970022610468287,34.9848734157374,0.9246072783987209,5.901462750956633,5.914801215234322
19,"(19, {(2, 'elcajon'), (4, 'donovan')})",4.231259816044278,0.10999326274020993,-0.25319430917555336,33.88669936240341,0.9188881441598123,5.815719391296523,5.821228337937227
20,"(19, {(3, 'shafter'), (4, 'donovan')})",3.5358824782503366,0.15450479874537665,0.11788940599266334,27.854249709259005,0.9314553639706992,5.276395698698033,5.277712545152398
21,"(20, {(2, 'donovan'), (3, 'elcajon')})",3.8947676710676458,0.13942197520415395,0.5022181842792355,32.939904783345035,0.9129637610478469,5.717314216369617,5.739329645816229
22,"(20, {(4, 'shafter'), (3, 'elcajon')})",2.884660546094609,0.1378586050191586,0.0027829815729195468,16.875872690689672,0.942158306415612,4.1080244598792985,4.1080254004435846
23,"(20, {(4, 'shafter'), (2, 'donovan')})",3.3468970561544804,0.13970593877222476,0.07114195886110475,24.55397541674911,0.9305173264123388,4.954686088587509,4.955196809083279
24,"(21, {(3, 'shafter'), (2, 'elcajon')})",3.845094880794708,0.14303448149826115,-0.010652775504560395,29.457197382259306,0.9334738625804364,5.4274380607137305,5.427448514934002
25,"(21, {(2, 'elcajon'), (4, 'donovan')})",3.683572137493693,0.09560426786729057,0.23753047548537454,25.811512192052973,0.938165551873644,5.074947437470799,5.0805031435924715
26,"(21, {(3, 'shafter'), (4, 'donovan')})",3.5368753650504696,0.1554559399469688,-0.2930355576288665,25.75145786540086,0.9322925772743348,5.066121579732101,5.074589428259282
