,Model,NO2 MAE,NO2 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE
0,"(11, {(4, 'elcajon'), (2, 'shafter')})",2.562743024710335,0.14719918694315315,0.2456753440934567,14.203179733376064,0.8629591696645951,3.7606945310014095,3.7687106194793016
1,"(11, {(3, 'donovan'), (2, 'shafter')})",3.1448747183399086,0.2517135059140867,0.03582750285551952,30.615961213020228,0.7338574446633946,5.5330531958298055,5.533169183480678
2,"(11, {(4, 'elcajon'), (3, 'donovan')})",2.6813083663157893,0.17366546147750306,0.5699557174612059,23.76849639105988,0.8151398525825024,4.841863983042503,4.875294492752196
3,"(12, {(4, 'elcajon'), (2, 'shafter')})",2.9881396921003174,0.17263762696008828,-0.10931311907861184,18.275362933527614,0.8241992500465621,4.273571523695494,4.274969348840717
4,"(12, {(3, 'donovan'), (2, 'shafter')})",3.0762850894925404,0.24693847832732999,0.1850553919797727,29.280081623338127,0.741883110840422,5.407941947951976,5.4111072455956855
5,"(12, {(4, 'elcajon'), (3, 'donovan')})",2.8762740638084594,0.18637490032276,0.3895407171408447,24.58449352674953,0.8075166223616266,4.942949678808412,4.9582752572592765
6,"(13, {(4, 'elcajon'), (2, 'shafter')})",2.872013786973856,0.16513876814950287,-0.15410604040531914,18.93105002219411,0.8212377437281041,4.348252678779383,4.350982650183071
7,"(13, {(3, 'donovan'), (2, 'shafter')})",3.3375459674631487,0.2685224928063662,0.05575691123357791,37.12311528511138,0.6891168238764489,6.092619014070798,6.092874139936863
8,"(13, {(4, 'elcajon'), (3, 'donovan')})",2.9399626357453186,0.1890704401108919,0.2726614851129754,30.199131034258734,0.7735642290665886,5.488605174645512,5.4953736027916005
9,"(15, {(2, 'donovan'), (3, 'elcajon')})",2.858205353908948,0.1965444207094068,-0.1038033660665611,21.864163526197792,0.8129333627068798,4.674760793636917,4.675913122182425
10,"(15, {(4, 'shafter'), (3, 'elcajon')})",2.491703844752664,0.18095268965348565,0.1749474258325136,12.916300117402038,0.8486346075321896,3.5896648189546205,3.5939254468341493
11,"(15, {(4, 'shafter'), (2, 'donovan')})",3.082977510797092,0.2535313782882506,0.0830752129916035,21.909877974820372,0.7329810954301057,4.680061592660951,4.680798860752337
12,"(17, {(3, 'shafter'), (2, 'elcajon')})",2.9054037718039467,0.22290180720662645,-0.2520041707261727,17.263627195183872,0.7767733247001603,4.1473028688475235,4.154952129108573
13,"(17, {(2, 'elcajon'), (4, 'donovan')})",2.1910298720543597,0.1965393337582448,-0.17798676024597146,9.994627270975254,0.8514483891227829,3.15641377778002,3.16142804298552
14,"(17, {(3, 'shafter'), (4, 'donovan')})",2.8047057159932463,0.20588298738309366,0.6438634326827272,16.893702738244315,0.7882266431801246,4.059451024307741,4.110194975696934
15,"(18, {(2, 'donovan'), (3, 'elcajon')})",2.9784751623313617,0.20564790649748066,0.3159425582729018,24.75522381881182,0.7898790529807151,4.965420831095053,4.975462171377833
16,"(18, {(4, 'shafter'), (3, 'elcajon')})",2.3992859124128123,0.17497566521188654,-0.1888494088816471,11.894908496820545,0.8615850914546823,3.4437253714643457,3.4488996066601514
17,"(18, {(4, 'shafter'), (2, 'donovan')})",2.7931767347025303,0.2317812856163288,0.1023583231351803,21.445185647480567,0.7423238246219449,4.6297633257100586,4.630894691901402
18,"(19, {(3, 'shafter'), (2, 'elcajon')})",2.868547998675637,0.2170054909933068,0.3219033260215651,17.8787235975392,0.7732719012702008,4.216052873074862,4.2283239702675575
19,"(19, {(2, 'elcajon'), (4, 'donovan')})",2.2030382396137957,0.19748742020561671,0.1667115078750614,10.012653178574434,0.8516216925575566,3.1598829808468216,3.1642776709028615
20,"(19, {(3, 'shafter'), (4, 'donovan')})",2.8595611426596212,0.2050215751733149,0.13744495601774268,18.263610265674973,0.7759512376133463,4.271383751280603,4.273594536882854
21,"(20, {(2, 'donovan'), (3, 'elcajon')})",2.8638485422199804,0.19778302435914374,-0.16861667761706414,22.72081548938833,0.8062072583959365,4.763652379984708,4.766635657294182
22,"(20, {(4, 'shafter'), (3, 'elcajon')})",2.360260517960556,0.17205980431644136,0.005030875703298555,11.639358315564413,0.8644697563818883,3.4116466747220917,3.411650380030816
23,"(20, {(4, 'shafter'), (2, 'donovan')})",2.8436159777498697,0.2354499198085881,0.3100532060753692,20.42965662235855,0.7540801821507384,4.509270850227022,4.5199177672119815
24,"(21, {(3, 'shafter'), (2, 'elcajon')})",2.5391176813344907,0.1943066592540319,-0.16984785890031254,13.368497387174942,0.8272960266898151,3.652348437480845,3.6562955825773913
25,"(21, {(2, 'elcajon'), (4, 'donovan')})",2.07138321780176,0.1838254181291343,0.3383161735517432,8.82521947829779,0.8701766369887627,2.9513999422599086,2.9707270958971965
26,"(21, {(3, 'shafter'), (4, 'donovan')})",2.4684032797401634,0.18119627966713736,0.3550117834966731,13.173291743799696,0.8348643718800312,3.6120988794358473,3.6295029609851115
