,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
8,"(2, 'donovan', 15)",5.663312222691311,8.57573179316068,0.5331649517216299,0.1997365290109313,0.9794221164910928,97.55025654178841,0.26041781582359136,9.8280714719994,9.876753340130977,1.979135257565695,140.78752150087124,0.5162378900350375,11.69916856606406,11.865391755052643
6,"(2, 'donovan', 18)",5.953360286664229,8.477211505604641,0.5727061963263989,0.19897398739239672,0.9258167687586052,95.78664785873737,0.26175238915342025,9.743177674404356,9.787065334344987,1.093829815283383,129.76732482446386,0.5538269722688324,11.338909169158576,11.39154619990034
7,"(2, 'donovan', 20)",5.738781726894136,8.91432540885162,0.552692296408847,0.20905680658943585,-0.3299636890348118,88.90760887391069,0.3163272224886967,9.423307974861645,9.42908314068291,4.034457462714892,146.29696436858714,0.49749506818106193,11.402636421059775,12.095328204252548
3,"(2, 'elcajon', 17)",2.5300403558299474,4.493868683736812,0.22473456166611044,0.11782299724716161,-0.09864821938611758,12.201607381767307,0.8112368156804023,3.4916866892694602,3.493079927766799,0.030130603177569174,35.85717481266449,0.9156192566605311,5.988010266308265,5.988086072583166
4,"(2, 'elcajon', 19)",2.5815209860431065,5.293386039053581,0.22935867163602577,0.13866207023279864,0.1958516725155025,13.755286766736742,0.7869060547615224,3.703637251273203,3.7088120425193756,0.03806533144516353,49.431411471394554,0.8836206154629559,7.030644529496617,7.030747575570791
5,"(2, 'elcajon', 21)",2.3570266678367964,4.213801835353407,0.20988054856503816,0.11041266170744625,0.08909856079230333,10.818224679170278,0.8322147251524914,3.287899957043718,3.289106972898613,0.053743619965066436,32.22127015403394,0.924099718410792,5.676123835584746,5.676378260302421
0,"(2, 'shafter', 11)",4.890480026311712,8.52294090325473,0.36427845172258494,0.27012114119889347,-0.294383508378534,50.8862350440163,0.3972980217308889,7.127381949847122,7.133458841544984,-2.701264349790743,123.06403677616937,0.7683901690937672,10.759517075027519,11.093423131575275
1,"(2, 'shafter', 12)",6.014058005495359,12.61153717642899,0.4474128324787156,0.39881960822283663,1.7019959343298132,68.62449565875454,0.21681233146982648,8.10726252131003,8.283990322227238,-0.7249305509376025,249.85152012826308,0.5282853155942882,15.790060024840464,15.806692257656662
2,"(2, 'shafter', 13)",5.8456062520774115,11.145030122307483,0.4310628356082022,0.354852451393994,-1.9896526613925336,58.38581597272647,0.32530466054036666,7.377472387808447,7.641061181061598,5.734478460998665,224.23726736961655,0.5786441030334413,13.83304103053345,14.974553995682694
15,"(3, 'donovan', 11)",4.444936468881131,6.803514828666707,0.3748319921595052,0.22747387228375973,-1.003623880147888,47.553096563888644,0.6085739202862921,6.822450854979908,6.895875329781466,2.094248151940746,84.65594369818406,0.5967917648858913,8.959356472091278,9.200866464533874
16,"(3, 'donovan', 12)",4.147922341613343,7.014487536012277,0.34968850255380146,0.23461712946483193,1.7524171008391705,50.7193691171109,0.5839744848369913,6.902782303367074,7.121753233376659,1.0993895565724436,88.64057547036708,0.577724797891968,9.350503627616074,9.414912398443603
17,"(3, 'donovan', 13)",4.812508052809698,8.499029203805767,0.40990770345219796,0.28568411134199034,-0.3030576230183525,57.92140436631069,0.5289736926903039,7.604574969988922,7.610611300435116,5.069218214584436,124.28130199946594,0.4014605907995368,9.92896413052092,11.148152402952963
14,"(3, 'elcajon', 15)",2.197211215885283,3.4981580724902543,0.13850566306328682,0.1551077187195114,-0.053381194195873775,8.776517665468246,0.9137443405683996,2.96203782955211,2.962518804238759,-0.14257487095128843,23.634504181844033,0.9240026350409596,4.859442008842466,4.861533110228093
12,"(3, 'elcajon', 18)",2.550715050159475,2.9997318112068356,0.15993747478308218,0.13326450484381988,-0.13871753145242374,11.772551209512685,0.885925321274122,3.4283098836985064,3.4311151553850077,-0.0028879596300469407,17.969339135054664,0.9421317581089316,4.239024743556462,4.239025729463631
13,"(3, 'elcajon', 20)",2.1469352780898054,3.2494818972824704,0.1345719471923688,0.14443251520977274,-0.04486887651775166,8.395885019887963,0.9186674799508128,2.897217941090314,2.897565360762025,0.06757436767686183,20.946270662023412,0.9325474633545787,4.57621070275633,4.576709588997691
9,"(3, 'shafter', 17)",4.860311606057601,7.87148613554932,0.3550783676618874,0.3451769732713803,-0.5276104119059527,51.384767469274045,0.39573475784539036,7.148873667695616,7.168316920259179,-1.236333098276509,112.82380088262722,0.7090658181824204,10.549657829868806,10.62185487015461
10,"(3, 'shafter', 19)",4.71213719935401,7.977096923639243,0.3386447027966945,0.3486986152978493,-0.7694021983697056,48.48069809287563,0.4400769133293785,6.920167508909829,6.962808204516022,-1.697637494705281,111.66975680109368,0.7292720078391013,10.430138251256315,10.56739120128964
11,"(3, 'shafter', 21)",4.135797812708826,6.9302956597436145,0.3021477747406079,0.30390429945655284,0.024431947469101233,38.668239430712056,0.5452762712750726,6.218331167487165,6.218379164276818,-0.24527384753765022,87.08566842463608,0.7754357015722573,9.328746371455797,9.33197023273414
24,"(4, 'donovan', 17)",8.822625587413038,16.203398562945928,1.1582349664322795,0.4358913624143706,-7.185212058405722,119.99389054256352,-0.7999697536375918,8.268410868198794,10.954172289249586,7.012542353697187,384.6452519351709,-1.5331612882114807,18.315826529691222,19.612374969268025
25,"(4, 'donovan', 19)",5.582751630161302,11.945231000057227,0.7380807338652391,0.31999930415951267,-3.8977759612639393,51.9507091791657,0.2324632555797187,6.062841879719926,7.207684037134654,9.013416991184812,224.6054453529905,-0.4930968774427016,11.973460643089696,14.986842407691839
26,"(4, 'donovan', 21)",8.480074008189339,15.25207896316506,1.1132647687363098,0.41029969441774106,-6.655466819089179,114.59271493917971,-0.7189493560472027,8.384359030854025,10.704798687466276,13.292908491626862,357.8151051163972,-1.3564657773832254,13.457848599958332,18.916001298276473
21,"(4, 'elcajon', 11)",2.505072067319122,2.5543657918973524,0.1295205231111695,0.14383302687246224,0.03767250544489238,11.826833134133471,0.8830317246362529,3.4388099557863625,3.4390163032666,-0.0899167218579782,13.526996877388083,0.9548012051020877,3.676807300996096,3.6779065889970726
22,"(4, 'elcajon', 12)",3.0918253775527016,3.14717883727535,0.1598576126784144,0.17721356107655722,0.03578473282325211,17.783366665241328,0.8241211569146881,4.216881088532089,4.217032922001123,0.28133053570101096,21.164275534595856,0.9292821786149617,4.591854600381308,4.600464708548024
23,"(4, 'elcajon', 13)",2.764854729539533,3.0569441349127855,0.14291214970155558,0.17234950681147426,0.06319088578738018,14.865997688090381,0.8532855736942977,3.8551270537558526,3.8556449120854452,0.11444125631717088,21.48919037180226,0.9267552107102607,4.634230618743515,4.635643469012933
20,"(4, 'shafter', 15)",7.0662315367804025,10.121539337916893,0.5692776993420892,0.5126612634280558,3.3192456136726096,71.50252066937414,-0.006355323576684002,7.777218613567546,8.455916311634956,6.689994022662577,198.58919925029716,0.2829574940502174,12.402950417756253,14.092168011001613
18,"(4, 'shafter', 18)",4.00695343516383,4.877480787764565,0.32465331824374427,0.24344472203816062,0.2394147717121852,29.86352816353649,0.5727989686136574,5.459506298046205,5.464753257333444,3.295883640459081,48.893515955797994,0.8247984690162427,6.166900908998683,6.992389860112063
19,"(4, 'shafter', 20)",4.459077961431858,7.76105251907499,0.3614748045578643,0.3868173359827186,-1.627101848033096,38.3861005549346,0.45068254654256945,5.978180310921789,6.19565174577579,5.276099148482524,116.80567527476433,0.582674290866078,9.43230902312029,10.807667429874234
