,Benchmark,Board,Calibration,Model,NO2 CvMAE,NO2 MAE,O3 CvMAE,O3 MAE,NO2 MAE Improvement,NO2 CvMAE Improvement,O3 MAE Improvement,O3 CvMAE Improvement
14,Level 1,,Split-NN,"(3, 'elcajon', 20)",0.2933859914937415,4.676229380377642,0.2783079509287208,6.286157478149057,2.0834513908989543,0.13071545519406097,4.162487557311938,0.18428640817043057
3,Level 1,,Split-NN,"(2, 'elcajon', 17)",0.6482332203763403,7.2911425024198735,0.3836191952700263,14.846585225934437,1.2821170760169824,0.11398911498577158,-4.299150680140743,-0.11108525624998566
15,Level 1,,Split-NN,"(3, 'shafter', 17)",0.3608166362113746,4.938915638310901,0.4005509390041352,9.049999203529255,0.2614371222159537,0.01909950886527062,2.5781421327158807,0.11410799370487834
6,Level 1,,Split-NN,"(2, 'shafter', 11)",0.3750131204077048,5.083576673588191,0.29613618974192885,9.328363187300848,0.5170366055924545,0.03814155333500163,1.743397716813579,0.055345524900316134
9,Level 1,,Split-NN,"(3, 'donovan', 11)",0.3473323214480793,4.178686527373812,0.2163218720278916,6.442763655849952,0.9108204955739785,0.07570737720520565,1.8980436520200632,0.06372860746223807
5,Level 1,,Split-NN,"(2, 'elcajon', 21)",0.3402672312385775,3.869413357846375,0.21356045036335825,8.243744046374161,0.5475172091062546,0.04814739278766278,1.5051872106194981,0.03899301782937448
20,Level 1,,Split-NN,"(4, 'donovan', 21)",0.5752814544185605,4.615708511475233,0.2672713648999979,9.693666696548464,1.623365757530614,0.2023291140945589,3.16567306953341,0.08728314977268836
26,Level 2,,Split-NN,"(4, 'shafter', 20)",0.3122720133124036,3.8759836208427614,0.299843026225221,5.981202819164526,0.6034052912039249,0.048613875485530755,0.5520989732489792,0.027677213416737956
5,Level 2,,Split-NN,"(2, 'elcajon', 21)",0.32373492730841763,3.681413128054973,0.2004625523364684,7.738146129271648,0.9665583751154854,0.08499690048986025,0.011954915114776199,0.0003097011553980511
8,Level 1,,Split-NN,"(2, 'shafter', 13)",0.36001220730172123,4.8592785367652045,0.3262396943654464,10.338407988554161,1.2071181574496705,0.08943246801957111,2.0260136748887785,0.06393306230588858
23,Level 1,,Split-NN,"(4, 'elcajon', 13)",0.3758248082508289,7.283529332100318,0.3783491001466279,6.696942154103997,0.03992675626175135,0.0020601915406610605,3.0453389162983022,0.1720488563451128
7,Level 2,,Split-NN,"(2, 'shafter', 12)",0.37107217738263465,4.980894182153254,0.2968520713762774,9.35210013793537,1.4811907011744427,0.11034738713644104,1.637283020671326,0.05197023651874533
14,Level 2,,Split-NN,"(3, 'elcajon', 20)",0.2499289733322969,3.983575364841637,0.2678720022454826,6.0504401131301915,0.8014612840945325,0.05028357130311112,-0.3706336592294823,-0.016409117112309912
6,Level 2,,Split-NN,"(2, 'shafter', 11)",0.3504216788006446,4.750221726466217,0.2610256048636235,8.222371083637968,0.7758206538975507,0.057231933926848055,0.8499347613205366,0.02698184415560978
3,Level 2,,Split-NN,"(2, 'elcajon', 17)",0.4737302466161149,5.328382790655682,0.2807911391680613,10.86699943523802,2.39813476203971,0.21321084030074938,-2.0674226771704944,-0.05341989498795546
1,Level 1,,Split-NN,"(2, 'donovan', 18)",0.5934357762361221,6.2258177185538175,0.1942690372510006,8.260713956593554,0.11060550941553071,0.010542754269915133,1.9625144916823078,0.04615288737675599
25,Level 1,,Split-NN,"(4, 'shafter', 18)",0.29824078322074515,3.695284724429325,0.24520856388858744,4.917425622099873,3.1729192455612956,0.2560814636654328,8.393653048317969,0.4185514470228444
12,Level 2,,Split-NN,"(3, 'elcajon', 15)",0.29490183774770057,4.707173813690273,0.3411405950435546,7.6658747851425115,2.3486366253696644,0.14714078647545892,2.8170196400715533,0.125360742667743
4,Level 2,,Split-NN,"(2, 'elcajon', 19)",0.33354115519766325,3.751544443122663,0.2022779560745841,7.799798730950588,1.1911995762839425,0.10590680418915732,0.9602042920014551,0.02490168891530181
0,Level 1,,Split-NN,"(2, 'donovan', 15)",0.6238787513432595,6.643848936050914,0.3471148974536909,14.922905611390329,3.035561481136196,0.2850489715683735,-4.779310307867968,-0.11116935606352035
12,Level 1,,Split-NN,"(3, 'elcajon', 15)",0.3659271208730778,5.840867504415063,0.5137692656813349,11.545066510377893,2.5617607065523265,0.16049289236673986,1.345527596016714,0.059877587048812186
15,Level 2,,Split-NN,"(3, 'shafter', 17)",0.3003450733453709,4.11117124534715,0.2950394494445422,6.666085440022527,0.3851523743894232,0.028137630673024216,3.444612983508489,0.15245779961086608
5,Level 1,,Split-NN,"(2, 'elcajon', 21)",0.5714634819038582,6.49850537282502,0.31763013145346186,12.260985124649196,-2.081574805872391,-0.18304885787761793,-2.5120538676555366,-0.06507666326072914
17,Level 1,,Split-NN,"(3, 'shafter', 21)",0.4201195570669037,5.75066347312887,0.430060904926956,9.716743784784493,-0.9028446646937356,-0.06595807638609313,1.1711058705761843,0.05183288369236699
7,Level 1,,Split-NN,"(2, 'shafter', 12)",0.3884272418980557,5.213850855125848,0.31277501078439096,9.853740308895137,1.200769875344223,0.0894562855352275,3.628038182819436,0.11516029915393311
22,Level 1,,Split-NN,"(4, 'elcajon', 12)",0.3057569396131542,5.909322779078328,0.2629963366590935,4.702246084637875,1.1624075801031957,0.06014465575206218,3.0043305378263385,0.1680320237051608
16,Level 2,,Split-NN,"(3, 'shafter', 19)",0.2756596244631091,3.8651543025042905,0.2847665195653425,6.469899652283231,0.7346820196841595,0.05239691712041533,2.928652019449289,0.1289018512524029
20,Level 2,,Split-NN,"(4, 'donovan', 21)",0.6513403445569139,5.2259587879069365,0.3064386105391334,11.114223757682488,1.0954002764205502,0.1365258362011036,-0.10350796820880248,-0.002853895930942485
17,Level 2,,Split-NN,"(3, 'shafter', 21)",0.28625452877554336,3.9182976249427144,0.3092441847325515,6.987025501634767,0.8273122842908887,0.06043999480344964,4.528229667955079,0.20041843150864164
10,Level 2,,Split-NN,"(3, 'donovan', 12)",0.33198097428816786,3.989779355785576,0.21077359167401316,6.286477376128426,0.11343217971419373,0.009438448139379385,3.0567317259815407,0.10248638245570496
24,Level 2,,Split-NN,"(4, 'shafter', 15)",0.4346133122166027,5.425486744141652,0.4919084486014452,9.671104187135619,0.6090994092932576,0.04879243544884937,0.04214970219878289,0.002143891143805088
23,Level 2,,Split-NN,"(4, 'elcajon', 13)",0.4352011397682784,8.434249675051234,0.4099385514084291,7.256089057580664,-2.577491072321349,-0.13299666190045523,2.1540759567871524,0.12169624302316312
9,Level 1,,Split-NN,"(3, 'donovan', 11)",0.4374423131222329,5.26278203170435,0.2967299255965937,8.837575055703569,-0.17327500875655932,-0.014402614468947972,-0.4967677478335535,-0.016679446106464046
21,Level 1,,Split-NN,"(4, 'elcajon', 11)",0.25380686283490744,4.9052907120744935,0.3799210482171023,6.792802835752415,0.7219389884612051,0.03735417135798136,0.232804435697485,0.013020737886613898
7,Level 1,,Split-NN,"(2, 'shafter', 12)",0.4176356301532961,5.605914448135636,0.34432056629335395,10.847559192013753,0.8087062823344349,0.06024789727998714,2.6342192997008205,0.08361474364497012
10,Level 1,,Split-NN,"(3, 'donovan', 12)",0.3393755850363298,4.078648500682649,0.2128783608470768,6.3492536645777955,1.1434041714257752,0.09514020625843467,4.367055237316552,0.14641902966250586
13,Level 2,,Split-NN,"(3, 'elcajon', 18)",0.2354772550205705,3.7585342999045728,0.24741662686698004,5.577643746687166,1.0397603632159957,0.0651423923989492,1.792331200121347,0.07950535385589255
0,Level 1,15.0,Random Forest,"(3, 'elcajon', 15)",0.4845785686159255,7.7347620695937325,0.6588995095058574,14.806332665330661,,,,
1,Level 1,15.0,Random Forest,"(4, 'shafter', 15)",0.8094054179059408,10.104196631916599,0.8526258275723503,16.762942849505478,,,,
2,Level 1,18.0,Random Forest,"(3, 'elcajon', 18)",0.4730353135900113,7.550281028368794,0.7940779579300881,17.90131897163121,,,,
3,Level 1,18.0,Random Forest,"(4, 'shafter', 18)",0.6707442427830551,8.310704282588308,0.9370330733209103,18.791311243096803,,,,
4,Level 1,20.0,Random Forest,"(3, 'elcajon', 20)",0.5328912175315647,8.493662411347518,0.6721994489406629,15.183007092198586,,,,
5,Level 1,20.0,Random Forest,"(4, 'shafter', 20)",0.8060473773691829,10.004823676531887,0.8775261168045605,17.50469820758649,,,,
6,Level 1,17.0,Random Forest,"(3, 'shafter', 17)",0.39295609669516135,5.378845697126867,0.4702865905836318,10.625598034532178,,,,
7,Level 1,17.0,Random Forest,"(4, 'donovan', 17)",1.0245,8.219964912280703,0.4135472428248952,14.998947368421053,,,,
8,Level 1,19.0,Random Forest,"(3, 'shafter', 19)",0.3588061950135108,5.030991793313071,0.4408947696185297,10.017135866261398,,,,
9,Level 1,19.0,Random Forest,"(4, 'donovan', 19)",0.7473772116065108,6.175695906432747,0.3767818659658344,13.414315789473687,,,,
10,Level 1,21.0,Random Forest,"(3, 'shafter', 21)",0.3781183671149496,5.175744489183104,0.4590076543164408,10.370763120180168,,,,
11,Level 1,21.0,Random Forest,"(4, 'donovan', 21)",0.7035437317784256,5.644807017543858,0.4155414382457272,15.071274853801171,,,,
12,Level 1,11.0,Random Forest,"(3, 'donovan', 11)",0.4662434354037585,5.609282642846142,0.3076919457551744,9.164059402433393,,,,
13,Level 1,11.0,Random Forest,"(4, 'elcajon', 11)",0.3665553252300352,7.084364907350488,0.448302219122371,8.015424782646878,,,,
14,Level 1,12.0,Random Forest,"(3, 'donovan', 12)",0.5271332312404289,6.335137994763593,0.3796052298246656,11.322005144001233,,,,
15,Level 1,12.0,Random Forest,"(4, 'elcajon', 12)",0.4071166611382483,7.8682883287959955,0.4770970657288525,8.530262580135242,,,,
16,Level 1,13.0,Random Forest,"(3, 'donovan', 13)",0.5622937341563667,6.697549539406345,0.3762113737418332,11.193315216649609,,,,
17,Level 1,13.0,Random Forest,"(4, 'elcajon', 13)",0.4081075262838423,7.909172234195402,0.5939222979828727,10.512680675287355,,,,
18,Level 1,11.0,Random Forest,"(2, 'shafter', 11)",0.38834829436430895,5.2643446936252865,0.39650997079926187,12.4901621048914,,,,
19,Level 1,11.0,Random Forest,"(4, 'elcajon', 11)",0.2157667431557424,4.17009449372091,0.33758135308506143,6.0357897602529205,,,,
20,Level 1,12.0,Random Forest,"(2, 'shafter', 12)",0.4252339340039182,5.707906323977005,0.4619015533279184,14.551859316875209,,,,
21,Level 1,12.0,Random Forest,"(4, 'elcajon', 12)",0.3246865295921845,6.275172389567051,0.3849596549996561,6.882890664793185,,,,
22,Level 1,13.0,Random Forest,"(2, 'shafter', 13)",0.4397845245927276,5.9360084403024445,0.44195425782437786,14.005357130297167,,,,
23,Level 1,13.0,Random Forest,"(4, 'elcajon', 13)",0.3476624732991377,6.737739942528736,0.5068736150006089,8.971881465517242,,,,
24,Level 1,15.0,Random Forest,"(2, 'donovan', 15)",0.5329698092847592,5.6757356982263305,0.1771963229397887,7.617892580564576,,,,
25,Level 1,15.0,Random Forest,"(4, 'shafter', 15)",0.4286675360326501,5.3512627639668535,0.4865307291175177,9.565376209569633,,,,
26,Level 1,18.0,Random Forest,"(2, 'donovan', 18)",0.6235989135148706,6.542263409961685,0.20952073525105308,8.909247126436783,,,,
27,Level 1,18.0,Random Forest,"(4, 'shafter', 18)",0.4379002509893008,5.425703657392934,0.39048694850195337,7.830846097738878,,,,
28,Level 1,20.0,Random Forest,"(2, 'donovan', 20)",0.6110183826035585,6.43925,0.19435620370318046,8.237007662835248,,,,
29,Level 1,20.0,Random Forest,"(4, 'shafter', 20)",0.3565135948617843,4.425119112130053,0.3236963486886623,6.457023655689872,,,,
30,Level 1,17.0,Random Forest,"(2, 'elcajon', 17)",1.1150408000132668,12.541661108002234,0.22686787611216605,8.780095728408877,,,,
31,Level 1,17.0,Random Forest,"(4, 'donovan', 17)",1.0337462099125363,8.294150877192983,0.3269258303772977,11.857274853801169,,,,
32,Level 1,19.0,Random Forest,"(2, 'elcajon', 19)",0.4684733558962107,5.26921067363314,0.2425168939518588,9.351404366486284,,,,
33,Level 1,19.0,Random Forest,"(4, 'donovan', 19)",0.6297848549186128,5.2040116959064315,0.3215636990801577,11.448419883040938,,,,
34,Level 1,21.0,Random Forest,"(2, 'elcajon', 21)",0.4079173989339893,4.638710070869078,0.2058548697706553,7.946297426333459,,,,
35,Level 1,21.0,Random Forest,"(4, 'donovan', 21)",0.8516774052478133,6.833341520467836,0.2935675910996453,10.647404678362577,,,,
36,Level 1,17.0,Random Forest,"(2, 'elcajon', 17)",0.4094038707109571,4.6048580488714785,0.31820000192791525,12.31477336317851,,,,
37,Level 1,17.0,Random Forest,"(3, 'shafter', 17)",0.3668761934581291,5.0218598239268415,0.5590312748343952,12.630684637958096,,,,
38,Level 1,19.0,Random Forest,"(2, 'elcajon', 19)",0.2999303868869865,3.3735032655346147,0.24568692714936946,9.473640231386453,,,,
39,Level 1,19.0,Random Forest,"(3, 'shafter', 19)",0.3096719751401728,4.342057598784194,0.4395218789319173,9.985943768996963,,,,
40,Level 1,21.0,Random Forest,"(2, 'elcajon', 21)",0.3689118491184912,4.195151063036182,0.2992520666148101,11.55156508765386,,,,
41,Level 1,21.0,Random Forest,"(3, 'shafter', 21)",0.33020459424667153,4.519893127687164,0.5047799229222052,11.404936190541186,,,,
42,Level 1,11.0,Random Forest,"(2, 'shafter', 11)",0.43796105312110384,5.936881864736005,0.30645345848522804,9.653359703337454,,,,
43,Level 1,11.0,Random Forest,"(3, 'donovan', 11)",0.3798359619028113,4.569731403049438,0.25240901322508497,7.517555213306639,,,,
44,Level 1,12.0,Random Forest,"(2, 'shafter', 12)",0.5305331208626483,7.121335136963139,0.3939690665487298,12.411697666553938,,,,
45,Level 1,12.0,Random Forest,"(3, 'donovan', 12)",0.3418983513491001,4.108967349453256,0.3389895511944997,10.110612659787463,,,,
46,Level 1,13.0,Random Forest,"(2, 'shafter', 13)",0.4591048260498571,6.1967849481273065,0.3383912555182922,10.723486196588713,,,,
47,Level 1,13.0,Random Forest,"(3, 'donovan', 13)",0.4146915486301076,4.9394418287273965,0.34390532680085195,10.23212214261344,,,,
48,Level 1,15.0,Random Forest,"(2, 'donovan', 15)",1.2848856365385068,13.68308513614789,0.2946947598405524,12.669298026480146,,,,
49,Level 1,15.0,Random Forest,"(3, 'elcajon', 15)",0.5682614578637099,9.070494352341047,0.4883941959544367,10.974855547458553,,,,
50,Level 1,18.0,Random Forest,"(2, 'donovan', 18)",0.5843581474972039,6.130583045977012,0.2713231140044601,11.53720977011494,,,,
51,Level 1,18.0,Random Forest,"(3, 'elcajon', 18)",0.3275040745595521,5.22740634751773,0.3398316849593576,7.6610052304964515,,,,
52,Level 1,20.0,Random Forest,"(2, 'donovan', 20)",0.5878409007248518,6.194992863984674,0.2256624353751491,9.56379664750958,,,,
53,Level 1,20.0,Random Forest,"(3, 'elcajon', 20)",0.3153116758440403,5.025699131205674,0.2529892692576399,5.7142829787234035,,,,
0,Level 2,11.0,Random Forest,"(4, 'elcajon', 11)",0.22410136998750424,4.331176692719768,0.3487075778264585,6.234721225959428,,,,
1,Level 2,11.0,Random Forest,"(2, 'shafter', 11)",0.4076536127274927,5.5260423803637675,0.28800744901923325,9.072305844958505,,,,
2,Level 2,11.0,Random Forest,"(3, 'donovan', 11)",0.3714245391469097,4.46853523794856,0.2508418584928833,7.4708802864623465,,,,
3,Level 2,12.0,Random Forest,"(4, 'elcajon', 12)",0.2816223750993979,5.442877333801705,0.36568769118932776,6.5383173619039265,,,,
4,Level 2,12.0,Random Forest,"(2, 'shafter', 12)",0.4814195645190757,6.462084883327697,0.3488223078950227,10.989383158606696,,,,
5,Level 2,12.0,Random Forest,"(3, 'donovan', 12)",0.34141942242754725,4.10321153549977,0.3132599741297181,9.343209102109967,,,,
6,Level 2,13.0,Random Forest,"(4, 'elcajon', 13)",0.3022044778678232,5.856758602729885,0.5316347944315922,9.410165014367816,,,,
7,Level 2,13.0,Random Forest,"(2, 'shafter', 13)",0.4572562190188974,6.171833304026728,0.3395283843860907,10.759521364515562,,,,
8,Level 2,13.0,Random Forest,"(3, 'donovan', 13)",0.4163050255646421,4.958660150119413,0.30773512259869673,9.155959843056976,,,,
9,Level 2,15.0,Random Forest,"(4, 'shafter', 15)",0.4834057476654521,6.034586153434909,0.4940523397452503,9.713253889334402,,,,
10,Level 2,15.0,Random Forest,"(3, 'elcajon', 15)",0.4420426242231595,7.055810439059938,0.4665013377112976,10.482894425214065,,,,
11,Level 2,15.0,Random Forest,"(2, 'donovan', 15)",0.5293886040019704,5.637598501124157,0.17636267040105988,7.582052810392206,,,,
12,Level 2,17.0,Random Forest,"(3, 'shafter', 17)",0.32848270401839513,4.4963236197365735,0.4474972490554083,10.110698423531016,,,,
13,Level 2,17.0,Random Forest,"(4, 'donovan', 17)",0.8449441690962098,6.779318128654971,0.31697100935182204,11.496223391812865,,,,
14,Level 2,17.0,Random Forest,"(2, 'elcajon', 17)",0.6869410869168643,7.726517552695392,0.22737124418010585,8.799576758067525,,,,
15,Level 2,18.0,Random Forest,"(4, 'shafter', 18)",0.4269225700732761,5.289687193914765,0.40002656673183373,8.022154110659583,,,,
16,Level 2,18.0,Random Forest,"(3, 'elcajon', 18)",0.3006196474195197,4.7982946631205685,0.3269219807228726,7.3699749468085125,,,,
17,Level 2,18.0,Random Forest,"(2, 'donovan', 18)",0.582747090913241,6.11368122605364,0.20410424616493594,8.678927011494254,,,,
18,Level 2,19.0,Random Forest,"(3, 'shafter', 19)",0.32805654158352443,4.59983632218845,0.4136683708177454,9.39855167173252,,,,
19,Level 2,19.0,Random Forest,"(4, 'donovan', 19)",0.6552157112526539,5.414150877192983,0.26433416557161626,9.41091461988304,,,,
20,Level 2,19.0,Random Forest,"(2, 'elcajon', 19)",0.4394479593868206,4.9427440194066055,0.2271796449898859,8.760003022952043,,,,
21,Level 2,20.0,Random Forest,"(4, 'shafter', 20)",0.3608858887979344,4.479388912046686,0.327520239641959,6.533301792413505,,,,
22,Level 2,20.0,Random Forest,"(3, 'elcajon', 20)",0.30021254463540803,4.7850366489361695,0.25146288513317266,5.679806453900709,,,,
23,Level 2,20.0,Random Forest,"(2, 'donovan', 20)",0.5694484628144243,6.001163170498084,0.18991672646525376,8.048858237547892,,,,
24,Level 2,21.0,Random Forest,"(3, 'shafter', 21)",0.346694523578993,4.745609909233603,0.5096626162411931,11.515255169589846,,,,
25,Level 2,21.0,Random Forest,"(4, 'donovan', 21)",0.7878661807580175,6.321359064327487,0.3035847146081909,11.010715789473686,,,,
26,Level 2,21.0,Random Forest,"(2, 'elcajon', 21)",0.4087318277982779,4.647971503170458,0.20077225349186645,7.750101044386424,,,,
