,Model,NO2 CvMAE,NO2 MAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 CvMAE,O3 MAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
2,"(2, 'donovan', 15)",0.0024215462536192334,0.012126887176112433,-0.11912877110041653,0.9371339047006302,-0.01607575093642244,0.06338095499967267,0.05110748203093429,0.0013482525335077877,0.04841044906976677,0.23551741398942694,1.4748987852669444,-0.014070571802016207,0.031746024203068046,0.07359100913352101
0,"(2, 'donovan', 18)",-0.008873673989767128,-0.14413317712248652,-0.03765394577973935,-5.744260000680185,0.011406366981956628,-0.29562893935286105,-0.29789222380621894,-0.0014176399767252823,-0.04715323766111812,0.12227456950464816,-1.819521581061764,0.01584472692278749,-0.10077057957378877,-0.09608545767508936
1,"(2, 'donovan', 20)",-0.006092231421650607,-0.14444887406867135,-0.11734665193776972,-3.692175162837813,0.006455154265908258,-0.1970689726442867,-0.20256910760482327,-0.0018149873506183856,-0.03258583013867522,0.24955860149985987,-0.8857736572649628,0.015370432699612913,-0.07302876828708804,-0.04467842875655137
3,"(2, 'elcajon', 17)",-0.0036390940179791276,-0.0382205130890374,0.02664072594669087,-0.6996800397839564,0.0016860151257332978,-0.08169256879522635,-0.08535598134009259,-0.0005280541118633242,-0.10470140741147738,-0.12614449542363904,-1.6683021273490724,0.004283643597215225,-0.09663134346639879,-0.11055608337848888
4,"(2, 'elcajon', 19)",0.004181680774131835,0.04913859991745184,-0.04123867526812802,-0.12151064191441918,-0.009736184676059745,-0.019222768533295742,-0.014272314029907918,0.0007339289262088267,-0.0380195090371771,0.12734951239787806,-0.8907250529637878,0.0018994953574383855,-0.07278051105214978,-0.052015654976788284
5,"(2, 'elcajon', 21)",-0.00459651257166116,-0.08692619861483974,-0.05188334741862749,-1.2671470827521887,0.007533183143762834,-0.15487690526092912,-0.15807468891958898,-0.0009558331435372269,-0.10057824354303335,-0.02047235182709156,-2.4814610973823505,0.005669251315158053,-0.16948877464386047,-0.17049904430925444
6,"(2, 'shafter', 11)",0.005922787234952431,0.03942224620700063,-0.017314933231731444,1.937091964312593,-0.027590393817801706,0.15628696960151345,0.15682671550460192,-0.0024548855336332387,-0.06682151799992653,0.036212814622565315,-1.258861124612281,-0.001221721181750124,-0.0706373330787784,-0.07184756389989033
7,"(2, 'shafter', 12)",0.00020767036349461643,0.00854889919401014,-0.030905365853202804,0.7764176302999246,0.0018737698869936148,0.06703194455021588,0.06448494181456166,-0.0009113104449634812,-0.005507843553677283,0.0026134725293496253,-0.17092590802968743,0.0011537202523531631,-0.010193709711890264,-0.010301227003179037
8,"(2, 'shafter', 13)",-0.006377865687539175,-0.06567651154312681,0.013292822290088657,-2.1482861912994053,0.021940112211500717,-0.17341189907902965,-0.1738568650008414,-0.0029443736190029046,-0.1571061639889768,-0.23704415300146586,-4.623488518432055,0.006523214113057119,-0.21553459245066087,-0.2399490062254266
9,"(3, 'donovan', 11)",-0.003226088441223185,-0.09052732758771631,-0.08924691054909968,-3.859830728392218,0.01608883014669127,-0.3062554848113592,-0.3056059942122502,-0.0027624250154216767,-0.06291954341918693,0.027508138179486996,-1.8467998869187596,0.01054477027784917,-0.14591846017354726,-0.1451694898496143
10,"(3, 'donovan', 12)",-0.00429577289952876,-0.1028549704266899,-0.09468436758947307,-2.62068194394962,0.009710288689296132,-0.1772462340942189,-0.1897467569463922,-0.0009346513085091157,-0.012798062425609658,0.08028642180191414,-1.4731467008417667,0.009700333013792362,-0.10076441334270747,-0.08775846295962175
11,"(3, 'donovan', 13)",-0.005212949687896151,-0.11672177857759847,-0.0948817822865689,-10.835658642542825,0.05206907594833832,-0.7852152102687304,-0.7894314681565069,-0.003494275856322143,-0.10449365569448954,0.12718193997468874,-3.42203819485664,0.014136453347602829,-0.24648612567657846,-0.23923971725513837
14,"(3, 'elcajon', 15)",-0.00048213697604343464,-0.023685355942859143,0.053755944749293794,-0.10210517460624224,-0.0005889725306321703,-0.0049634065655683735,-0.014911819961426431,-0.002882066138608863,-0.05002909126944566,-0.035350269202342244,-0.10718235079772143,0.0014855572848925247,-0.01201527121832946,-0.009574193055051694
12,"(3, 'elcajon', 18)",0.0005985410757594345,0.006999856607215804,-0.03538358192158256,0.028967514869890465,-8.013361903769223e-05,0.002083146940649705,0.003515866765925857,6.283749351723711e-05,-0.004259759632116111,0.09368882807611767,-0.1009904593062636,0.0008225193266435671,0.011917391928667698,-0.009723041593000303
13,"(3, 'elcajon', 20)",0.0006409088380519012,0.012565048608895069,0.012222660723902878,0.3027311982691092,-0.002649843279996622,0.04489231693498352,0.045769859411219915,0.00039677683782382567,-0.006207501119865455,0.05577679239933439,0.2550302894924421,-0.00027670263611556667,0.025929435487888064,0.0237525702891217
15,"(3, 'shafter', 17)",-0.0011735907811387392,-0.01610354056348884,0.02606715933909995,6.240616221106649,-0.054568675741682116,0.6090822565843794,0.6096231644212162,-0.003342112556866117,-0.037995382108484854,0.013603417516436955,-0.30629988663395125,0.0024701472082404585,-0.025777093296647458,-0.026121382580305053
16,"(3, 'shafter', 19)",0.0035908241976666533,0.02437875914711496,0.006991713048038584,7.092805440343817,-0.0631380249227711,0.6649114471302342,0.6635001254078947,0.0019219759908866152,0.07303146445326458,-0.04738352367814591,1.8177249509634095,-0.0031951944935731946,0.13976862010042623,0.14424570925207547
17,"(3, 'shafter', 21)",0.0006039821759975805,0.008233654949357572,0.07251015141158879,6.737302758411801,-0.06520988808956107,0.7428914618331959,0.7441836639075738,-0.0014022431102578836,0.006960681025314663,0.007094001137295209,0.3768370076458041,0.0007186285494877875,0.03188673034356704,0.031883596583622165
18,"(4, 'donovan', 17)",-0.02014145659026656,-0.4136223008584379,-0.8263667107172223,-6.4697602416951625,0.08488350388852628,-0.6669127180982315,-0.4603476990802893,-0.012075130422302988,-0.22092965113844976,0.5652011084864457,-15.233243852206272,-0.016343353810738814,-0.9697973720604569,-0.6270600272443421
19,"(4, 'donovan', 19)",0.020136691151338204,-0.17803336783698853,0.21622217857146997,1.567958499606565,0.0005527389507936631,0.23133273702412982,0.153563805229461,-0.008436285014129047,0.07561718074597934,-0.748348734215865,3.7007156381477984,-0.1129347382253395,0.9547672838825871,0.1909926708839702
20,"(4, 'donovan', 21)",0.0846555731858552,0.45954142952449395,-0.39187452617346374,7.879689771333442,-0.12488230121536137,0.614249124141752,0.6884359085525542,0.018581921309802157,0.8504356738419565,-0.26512790484718796,20.14030325402183,-0.192588514881061,1.292213736546615,1.0640500434397548
21,"(4, 'elcajon', 11)",-0.0019536389528904408,-0.03567344419588103,0.011054837070875678,-0.6557091873345335,0.005628266618661781,-0.08479205675843415,-0.08466478618520679,0.00046576979241808036,-0.013948857090159361,-0.1060361206976444,-0.105792874245072,0.0007057875740956732,-0.01057671122234538,-0.011458467634517966
22,"(4, 'elcajon', 12)",-0.001920767311352073,-0.034671116884118724,-0.04607598916718292,-0.6988673631989606,0.005747204984149601,-0.07944024708378095,-0.07721162537347315,-0.0006967807760394074,-0.03693929799847728,-0.027593873384196332,-0.7502657630942942,0.002978750757362314,-0.0692094146512856,-0.07059624579365575
23,"(4, 'elcajon', 13)",-0.0026909868286457417,-0.057841052167417306,0.039469726860052214,-2.719760767246747,0.021501332797761896,-0.2956576835026734,-0.29503826031468705,-0.0030698616503983256,-0.04576503421747269,-0.11790526197987727,-1.6100070101340762,0.005383008511009257,-0.13678037708237767,-0.12863154854611025
26,"(4, 'shafter', 15)",-0.0008898028242353972,-0.02973103192986981,-0.05917473451132419,-0.6090378324377816,0.011300521591160795,-0.06665855508629992,-0.06762391058830808,-0.003309347820894787,-0.047533594026898385,0.008173653397850658,-0.8480340863905411,0.0011037283292142375,-0.07214043650707858,-0.07210674270071138
24,"(4, 'shafter', 18)",0.002096872964187868,0.01514624680857768,-0.02519411617613773,0.09908514833318272,-0.005328349122440845,0.012538638663750046,0.012486538016672988,-6.95537360166365e-05,-0.0043761260317638495,-0.005174771819742574,-0.12135188290199395,-0.0004211718691058408,-0.013142757130101046,-0.01374245705510102
25,"(4, 'shafter', 20)",-0.002715509228142232,-0.05167285989407722,-0.012675002989001039,-0.6843381231163264,0.0049630599559413735,-0.08341340277285259,-0.08228812451581913,-0.004391108778664249,-0.06768012340379004,0.013248384923173546,-1.1401026516137485,0.004273449692784648,-0.11976676200922931,-0.11990944611074372
