,Model,Test,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
0,11,"(4, 'elcajon')",4.171034435035563,5.032421843120061,0.21565629547682258,0.2833691511572438,0.4499698981708072,29.691557443083386,0.7063482482933037,5.430385302519857,5.448996003217784,-0.7494089955127589,38.51134847435975,0.8713190698044488,6.160335594089354,6.2057512417401774
1,11,"(2, 'shafter')",5.032150311413966,7.534504885064277,0.3748310829233032,0.2387942238511814,0.3911670017052107,51.770364252458194,0.38682630138230156,7.184521739770496,7.195162559140564,0.1999199045703844,111.62191753248378,0.7899245456075088,10.563235752563696,10.565127426230305
2,11,"(3, 'donovan')",5.488627319318662,5.854668766966716,0.46284421087331334,0.19574943377049936,-0.5651331093319775,72.51621644115667,0.40309379686563285,8.49687242518639,8.515645391933408,0.5699144740923119,60.673360585615846,0.7110185348900332,7.768433437819815,7.789310661773341
3,12,"(4, 'elcajon')",4.544987194409009,5.539886078602239,0.2349908917324695,0.31194380450190257,-0.7094608708237286,36.6099046501193,0.6379252704769451,6.008874264193691,6.050611923608991,0.17315079345650236,53.34713386566263,0.8217471191986304,7.3018595349669795,7.303912230145063
4,12,"(2, 'shafter')",5.590048422644803,8.20532559078646,0.41586885197704093,0.25948024350072746,1.482025223690727,59.13703296193233,0.3250894666015769,7.545901814778432,7.6900606604845665,-0.5659968933705458,108.6253644079234,0.7949174795341069,10.406969391932432,10.422349274895915
5,12,"(3, 'donovan')",4.735172909892367,6.970946423387726,0.39919636575200385,0.23316078774275587,-0.05288992666215687,54.09749025216793,0.5562654535544823,7.354909442530605,7.3550996085823295,0.10595384621453786,78.2813241250908,0.6270752779887138,8.847038934443704,8.847673373553683
6,13,"(4, 'elcajon')",5.829573680451553,7.628567190206614,0.3013239348946519,0.43009611392450736,0.7628538915695556,56.64455493148392,0.44096766631597384,7.487496836166329,7.526257697653191,-1.7294353932177653,88.54584941435036,0.6981960711118617,9.249589322507017,9.409880414455348
7,13,"(2, 'shafter')",5.108967389228868,9.250665279011526,0.3767420990847923,0.2945367769542562,-0.2723751137702134,68.00060467971477,0.21419799837563147,8.241748387151425,8.246247915246956,1.8519802548354274,153.79236596892528,0.7110144933998328,12.262240215581485,12.401305010720657
8,13,"(3, 'donovan')",6.713467735467561,9.075590020131449,0.5718228648031636,0.30506447355710753,-0.5925401301581467,99.92987908087018,0.18735392471346557,9.978916538132806,9.996493339210014,0.7445338066036354,128.52197023782205,0.3810375100853378,11.312278269590326,11.336753072984436
9,15,"(4, 'shafter')",5.726358415333964,7.650589006904194,0.4613333326712413,0.38750633626994485,-0.33855245014534646,50.441747126138225,0.2900625002351763,7.094161639308666,7.1022353612182005,1.8483419176065083,94.33290320598886,0.6593938564448927,9.535016274847516,9.712512713298699
10,15,"(3, 'elcajon')",4.381063547034306,7.762640457355923,0.2761692217468014,0.3441941237730092,0.4945860799847614,36.19598437379762,0.6442656848715811,5.9959460457281075,6.016309863512485,-5.00496852815047,106.3473464259153,0.6580373323437667,9.016520196735497,10.312484978215256
11,15,"(2, 'donovan')",6.4315968688745295,9.885141294971064,0.6054940817755059,0.2302338574318271,0.22573285950794764,138.36887425382153,-0.0490505906443619,11.760863868354264,11.763029977595973,5.089262402708404,221.11720368849228,0.24021586667938133,13.971993840711162,14.87001021144546
12,17,"(4, 'donovan')",9.630536425438194,19.049912624359706,1.2642975634550238,0.5124660937919423,-7.447798174702036,155.04561014539854,-1.3257634820750348,9.97877309564174,12.451731210775414,14.726443322125158,525.5631380668417,-2.461205329232182,17.569718413995076,22.925163861286613
13,17,"(2, 'elcajon')",4.412044343015336,8.510425267666077,0.3919063382503763,0.22313153397499685,0.5600987652080651,35.450578382250406,0.4515670065400982,5.927635933107176,5.954038829420782,0.8072028872575419,115.67100520179348,0.7277977014992382,10.724711124342502,10.755045569489395
14,17,"(3, 'shafter')",5.3976329130476515,6.844187485824363,0.39433329369547515,0.300128321409264,-0.11824329241503194,59.9515678893208,0.29499245647358463,7.74193686444936,7.742839781974104,-0.46666914612294597,78.5571120572391,0.7974279456681199,8.850950907405227,8.863245007176497
15,18,"(4, 'shafter')",4.508408724584243,4.575404949667598,0.3652824711139867,0.22836751894093124,-0.6866803462671454,37.98583567247185,0.45660847276692307,6.1248923071775065,6.163265017218702,1.0736378044541541,40.50103369375163,0.854871490199539,6.272825165633025,6.36404224481199
16,18,"(3, 'elcajon')",4.291215699595095,4.718433236527518,0.2690720794938841,0.20961862875717777,0.5175812637243467,33.139787245194285,0.6788792407218611,5.73340185933581,5.75671670704702,-2.256797885327392,38.17443560408463,0.8770635104057507,5.751634455428001,6.178546398958628
17,18,"(2, 'donovan')",6.0723683789011025,7.33984883870392,0.5841546336047061,0.17227822961935227,1.7581749594993614,106.66356305387622,0.17792174223450674,10.177051825831747,10.327805335785344,1.1610821427860445,109.04380578034701,0.6250796951685729,10.377653590193251,10.442404214564144
18,19,"(4, 'donovan')",5.447037061745856,9.037779713922557,0.7201382719955209,0.24211195410020303,-3.145163346202743,42.708159777859976,0.3690156990344615,5.728534481310455,6.535148030294339,6.480305466206111,114.00304864361867,0.24214840080470434,8.485793404760573,10.677221016894736
