,Model,NO2 CvMAE,NO2 MAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 CvMAE,O3 MAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
2,"(2, 'donovan', 15)",0.4964008445924493,5.272801525038162,1.2023853649948908,86.43434977706515,0.34469362293675454,9.218927226910392,9.297007571098625,0.1753425086116969,7.5283691633170635,1.7425126677033664,109.21742257968873,0.6247163794856763,10.304420028397232,10.450713974637749
0,"(2, 'donovan', 18)",0.4982462661652043,5.179338992651884,1.95813048950735,87.14033448197873,0.32839132407508587,9.127215318653569,9.33489873978174,0.15530269736580285,6.616612705079294,0.19950969066618732,87.83163656698494,0.6980125214827004,9.369729581611985,9.371853422188428
1,"(2, 'donovan', 20)",0.47413001110082204,4.923044271752866,0.030126920961899804,64.87909365782579,0.5010992790688164,8.054699618000594,8.054755965131767,0.14109904496055573,6.016559911042566,-0.272227352064003,66.73708676345966,0.770769575577963,8.164739985388048,8.169277003717015
3,"(2, 'elcajon', 17)",0.27582530722505033,3.105215118070579,-0.721931398804425,17.819793896978485,0.7243214820254786,4.159159645276508,4.221349771930595,0.15463953351606458,5.898082489598632,1.09924957581214,58.10611639184232,0.8632620300029429,7.5430608354017545,7.622736804576315
4,"(2, 'elcajon', 19)",0.27298621330788253,3.0725659227442406,-1.0312199113951186,18.28701893532113,0.7167014343167489,4.150133055051385,4.276332416372835,0.16730322702506503,6.386754248917987,0.7705386438687435,67.96666060005718,0.8399819488413718,8.208101532956356,8.244189505346004
5,"(2, 'elcajon', 21)",0.24606549859112264,2.7633953988552094,0.3663852245382567,15.704872010450792,0.7564252597016196,3.945964252007514,3.9629372958010314,0.14081693568442002,5.374154131055012,-0.2745561988128739,48.617293281577695,0.8854773187854954,6.967202606514975,6.972610220109661
6,"(2, 'shafter', 11)",0.3157147737292551,4.238507075104924,-0.6060680650483754,38.18498293429631,0.5477330021612818,6.149606854635436,6.1793998846406035,0.20410346825184175,6.439932062847738,-0.440524386134476,77.70419967962744,0.8537586038946865,8.803984221818244,8.814998563790436
7,"(2, 'shafter', 12)",0.3191220728731325,4.289592335696445,0.29078117537566994,37.8665696202955,0.5678419186695853,6.146707723059056,6.153581852896369,0.2044782396877051,6.466043465323749,-0.8205015950885087,72.12576454921034,0.8638279957456909,8.452960526939371,8.492688888050141
8,"(2, 'shafter', 13)",0.3109108416007316,4.216235335935567,-0.35824682095674953,36.84995289103061,0.5741689816153412,6.0598360284458614,6.070416204102534,0.21801388131035362,6.847272055582549,0.584790769913713,84.5539089939077,0.8411178989822806,9.17670576702524,9.19531995060029
9,"(3, 'donovan', 11)",0.29280900986998215,3.472268839406359,0.0434458596605133,37.56151852017563,0.6908180748504364,6.1285912720476725,6.1287452647483756,0.15539071188777429,4.647579970181156,0.05621583598270823,40.989052033429275,0.8047730306058367,6.402022478524939,6.402269287793921
10,"(3, 'donovan', 12)",0.26837981679710043,3.183457934707231,0.7768688760838418,36.21662768886643,0.7029331899429234,5.967671411008054,6.018025231657511,0.1657288945666118,4.954895100567861,-0.20844765507261434,44.788992364141635,0.7866295350360648,6.6892108619982205,6.692457871674773
11,"(3, 'donovan', 13)",0.3190754229572118,3.746094619600905,0.244749741574903,41.254494636374105,0.6645117209933997,6.418301370341271,6.422966186768704,0.17631280428354776,5.245260807721065,0.7088127918671719,48.86223694451986,0.7646792078738309,6.954122616547586,6.990152855590488
14,"(3, 'elcajon', 15)",0.16614259769700196,2.6356350420803234,-0.3588798764468304,12.222599411380193,0.8798762319655581,3.4776147931708317,3.4960834388469895,0.1818489980175705,4.1012565050987835,-0.8766782689292194,32.77767996262541,0.8946025147189733,5.657659870028852,5.725179469905324
12,"(3, 'elcajon', 18)",0.18757243429946716,2.9914429486372565,-0.34267490814083934,15.774232739789547,0.8471494835813754,3.9568682880727915,3.9716788313998332,0.1607776787811777,3.619042581046735,-1.1466270161691776,25.361260691070264,0.9183269035492643,4.903723808182182,5.035996494346502
13,"(3, 'elcajon', 20)",0.3424878571843474,5.4639862040144065,-0.5918312232525743,53.14632207765349,0.4851615647805768,7.2660895886162065,7.290152404281647,0.46272690729472454,10.410555451837562,-6.96501289455438,169.10273349929415,0.4554444315052981,10.981408330494844,13.003950688129132
15,"(3, 'shafter', 17)",0.2393117860290826,3.2756989922041053,0.3668599173876634,29.18000320029544,0.6568543058905095,5.389380022404336,5.401851830649878,0.17850257179704804,4.070609072626863,-0.49023760352519874,34.602776971110686,0.9107712155772938,5.861948859697027,5.882412512830997
16,"(3, 'shafter', 19)",0.24470510987198432,3.4049965689026056,0.21619087312348095,32.185291057575476,0.6282791250277336,5.6690874553180315,5.673208180348706,0.19214963807481894,4.39576247085397,-0.793845140768196,43.37679093344639,0.8948389263826175,6.5380884701823785,6.586105900564186
17,"(3, 'shafter', 21)",0.21280749389642076,2.912908322890841,-0.07429095200763368,24.190821807794777,0.7155251737521848,4.917855491864958,4.918416595591998,0.1815327771074562,4.13971049287135,-0.0677220687807634,34.809909995552616,0.9102370900069622,5.899603691318279,5.899992372499528
18,"(4, 'donovan', 17)",0.6167054792914515,4.6976319133711,-1.8029510259977883,43.033723968259295,0.35447212204708134,6.307383889844684,6.560009448793446,0.24156997607460756,8.979885679535851,4.6844180846843555,132.0513085430402,0.13034864936984036,10.493213800478257,11.491357993859568
19,"(4, 'donovan', 19)",0.5210592560202514,3.9412279409108883,-1.8341544231129112,28.668487111304408,0.5764424083417535,5.030344396766316,5.3542961359364885,0.20367385722000111,7.60292676121828,6.0820707623654,85.87925806375975,0.42910532800941115,6.991972060078954,9.267106240016878
20,"(4, 'donovan', 21)",0.5431208345268184,4.137115447751937,-1.466186690889845,38.875778048406104,0.4168434382795677,6.060204189879186,6.235044350155507,0.19447278897444056,7.229140976656916,4.273326960476962,105.6459578751244,0.3042465768162115,9.347974898273552,10.278421954518329
21,"(4, 'elcajon', 11)",0.1400447796014991,2.708622982108109,0.2681908661873588,13.84001651445198,0.8631211885429348,3.7105377210069297,3.7202172671030893,0.17764365249111086,3.154816935566216,-0.14337092806579735,19.439909525318598,0.9350439353661988,4.4067396451152305,4.409071276960557
22,"(4, 'elcajon', 12)",0.18202198664851846,3.5205092091835093,-0.9857122517524108,22.382555353564822,0.7786348324824065,4.627194259853207,4.731020540387118,0.22200549320454752,3.9426496805760265,0.28963102713088545,31.140780052352895,0.8959469168725738,5.5728712473096005,5.580392464007607
23,"(4, 'elcajon', 13)",0.1680966312762292,3.2520871526620554,0.23607094751553204,19.846440186397842,0.8041329517701663,4.44867516156179,4.454934363870902,0.23871858188478043,4.234125076932298,-0.7123257506467487,39.483806472208485,0.8654214963254938,6.243108081457216,6.283614125024585
26,"(4, 'shafter', 15)",0.25338363602015224,3.145156470767991,0.049037622586487785,19.31053330561152,0.7282157634264963,4.394101570477815,4.394375189445198,0.2082594231638329,4.111693421011568,-0.22634071975164857,33.59396613755672,0.8787028612079477,5.79160910520008,5.7960302050245325
24,"(4, 'shafter', 18)",0.22346208238862705,2.758025587108643,-0.05419950433585009,15.533007225313133,0.7777986354844862,3.9408209361398105,3.9411936295129086,0.1598668844524206,3.202976227984238,0.4953623060942679,19.801582054708152,0.929044425951659,4.422239056835574,4.449896858884276
25,"(4, 'shafter', 20)",0.37178743218925636,4.586292389701181,-0.7067608803230419,36.561478133250645,0.47679348064920957,6.005161709674068,6.046608812652812,0.4284820663263295,8.59700822816531,-4.434227590752484,106.70369785673222,0.6187668427024351,9.32959396461177,10.32974819909625
