,Model,NO2 CvMAE,NO2 MAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 CvMAE,O3 MAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
541,"(2, 'donovan', 15)",2.2387889987394423,23.78055995550083,17.660339272354378,837.0971283240106,-5.346494048105975,22.917450682520467,28.93263085728656,0.32422771155075814,13.920788089881118,-3.10649484324491,343.91805152315834,-0.18174196467299963,18.28299049350128,18.54502767652716
216,"(2, 'donovan', 15)",1.3050339412927014,13.8621540048431,-9.41673744129932,305.4348026263889,-1.3156693427366521,14.722766681640708,17.476693126172037,0.36603542496368546,15.715811458365552,10.863712151606997,397.91430823030794,-0.3672793105712211,16.730034860999744,19.947789557500048
462,"(2, 'donovan', 15)",2.0632766258711115,21.916256303715144,-18.640560602215395,774.4106232418231,-4.871233151921563,20.6625297356098,27.82823428178337,0.4521907032908305,19.414907278030412,5.495250975710341,590.4140336232127,-1.0287304983682248,23.668887812786547,24.29843685555128
31,"(2, 'donovan', 15)",0.6084084877233782,6.462553875281595,1.8093153152881056,107.63418445485279,0.18396600836138544,10.215701770338075,10.374689607639006,0.2221471968571537,9.537938745021224,0.29006838615330266,161.20936003943433,0.4460661049545115,12.69351093737471,12.696824801478295
240,"(2, 'donovan', 15)",1.346889153458892,14.306742745867258,-6.408478951615015,337.5397202785133,-1.5590743932378817,17.218336639770055,18.372254088121938,0.48039621176364167,20.62591698642137,10.732663160082938,687.3008233413154,-1.3616446467394705,23.91883704863611,26.216422779267873
169,"(2, 'donovan', 15)",0.5621542256758353,5.97123814501922,1.7442562535725374,111.12086488442831,0.1575315650390764,10.396077875585107,10.541388185833416,0.2005648292964918,8.611295048056215,2.472828611590039,139.24737694315547,0.5215300038029969,11.53830557679402,11.80031257819705
385,"(2, 'donovan', 15)",0.5713797679466973,6.069232445159952,1.388640772069114,101.17225608505161,0.2329574438240054,9.962124917747921,10.058442030704935,0.19795986654628348,8.499450399570618,2.929122832135997,136.3648763025427,0.5314346074000533,11.304207868998152,11.677537253314275
348,"(2, 'donovan', 15)",2.154334242239106,22.883476129551042,-17.959851987968975,709.0351851663752,-4.375585974790695,19.65906665543669,26.627714606521813,0.6245910043108558,26.816952111436866,20.054684922329965,987.8275516854338,-2.3942890363469553,24.199941527990173,31.429724015419445
480,"(2, 'donovan', 15)",1.4130485755526037,15.009492359433635,4.897601931065932,417.1529182206093,-2.1626658640410468,19.82842444718588,20.424321732204703,0.486706387149625,20.896845754163376,-13.97842154615763,871.1149738462143,-1.9932512006563727,25.994590334357362,29.514656932551567
198,"(2, 'donovan', 15)",1.2132533489476496,12.887254681931562,-9.763706578277814,294.99865725745406,-1.2365471808894104,14.130417163762381,17.175524948526437,0.37570543278687735,16.13099537059285,13.160417661510188,458.38761406340745,-0.5750725419208877,16.887599504569476,21.409988651641257
55,"(2, 'donovan', 15)",0.5406316108598958,5.742623553685341,1.5866285307683807,104.01768581235407,0.21138467500471136,10.074735508892303,10.198906108615477,0.2218393528696317,9.524721395725134,0.36753423281874076,163.93029417292342,0.43671666245094265,12.79825038455193,12.80352663030477
259,"(2, 'donovan', 15)",0.5624186624132513,5.974047008959547,2.007931752719622,99.4167512721864,0.24626689199828944,9.766522470420473,9.970794916764982,0.20725540941592055,8.898556576675919,1.8077800356108567,146.77530651659595,0.49566317231614043,11.979450658076187,12.115085906282133
529,"(2, 'donovan', 15)",0.5428307010015876,5.765982429841826,1.8133718940331185,101.52155105559942,0.2303092464086669,9.911267989579976,10.07579034396803,0.23549514365735255,10.111035775968517,-0.007472807812368832,174.84378685774786,0.399216646881273,13.222848824915857,13.222850935322075
421,"(2, 'donovan', 15)",1.8024184662028848,19.145404245140313,-12.057127469617209,614.0656395258384,-3.6555695803183648,21.64927979863642,24.780347849169477,0.25514166349100675,10.954563425100785,3.2190261948174204,224.24622574169277,0.22946418716655048,14.624776785780305,14.97485311252477
271,"(2, 'donovan', 15)",0.55464632446584,5.8914887381011045,2.117773770437069,107.98930032310035,0.18127367951690176,10.17370803368681,10.391790044217615,0.23725395290142695,10.186550637607512,-0.3827760761854114,194.413028907687,0.3319744813571429,13.937952227316107,13.943207267615547
