,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
29,"(1, 'donovan', 19)","(2, 'elcajon')",2.4063015437652635,4.068392706368624,0.568318871534487,0.10666803036398971
30,"(1, 'donovan', 19)","(3, 'shafter')",2.4063015437652635,4.068392706368624,0.568318871534487,0.10666803036398971
9,"(1, 'donovan', 21)","(2, 'elcajon')",2.121591353980525,3.700572951283741,0.501076187760264,0.09702426889955386
10,"(1, 'donovan', 21)","(3, 'shafter')",2.121591353980525,3.700572951283741,0.501076187760264,0.09702426889955386
15,"(1, 'elcajon', 11)","(2, 'shafter')",1.3727070907720131,4.321155354631724,0.25285016987688774,0.11428551622040292
16,"(1, 'elcajon', 11)","(3, 'donovan')",1.3727070907720131,4.321155354631724,0.25285016987688774,0.11428551622040292
4,"(1, 'elcajon', 12)","(2, 'shafter')",1.7519193826684512,3.411224198758318,0.3227003899784631,0.0902197413663343
5,"(1, 'elcajon', 12)","(3, 'donovan')",1.7519193826684512,3.411224198758318,0.3227003899784631,0.0902197413663343
17,"(1, 'elcajon', 13)","(2, 'shafter')",1.5873934588106335,3.2063424503102023,0.2923950115942042,0.08480104787723451
18,"(1, 'elcajon', 13)","(3, 'donovan')",1.5873934588106335,3.2063424503102023,0.2923950115942042,0.08480104787723451
0,"(1, 'shafter', 15)","(2, 'donovan')",2.201069995407417,3.989496665286345,0.32543710410978305,0.12256394106851687
1,"(1, 'shafter', 15)","(3, 'elcajon')",2.201069995407417,3.989496665286345,0.32543710410978305,0.12256394106851687
11,"(1, 'shafter', 18)","(2, 'donovan')",2.3026966642234417,4.5027855798644145,0.4173159243149808,0.13764521872426957
12,"(1, 'shafter', 18)","(3, 'elcajon')",2.3026966642234417,4.5027855798644145,0.4173159243149808,0.13764521872426957
25,"(2, 'donovan', 15)","(1, 'shafter')",5.782658764892408,6.622596146790587,0.5430102286205238,0.15404518679095563
26,"(2, 'donovan', 15)","(3, 'elcajon')",5.782658764892408,6.622596146790587,0.5430102286205238,0.15404518679095563
40,"(2, 'donovan', 18)","(1, 'shafter')",5.275074616006765,6.264368432691728,0.5005501510246597,0.14781082123661965
41,"(2, 'donovan', 18)","(3, 'elcajon')",5.275074616006765,6.264368432691728,0.5005501510246597,0.14781082123661965
8,"(2, 'donovan', 20)","(3, 'elcajon')",5.336129671198198,6.772800191152141,0.5063436457752659,0.15980751596623033
24,"(2, 'elcajon', 17)","(3, 'shafter')",2.5566212763605756,5.126891562491072,0.22730139243717218,0.13247315699261913
2,"(2, 'elcajon', 19)","(1, 'donovan')",3.0822875485496706,6.774753472353347,0.27104921419144457,0.1755051338951819
3,"(2, 'elcajon', 19)","(3, 'shafter')",3.0822875485496706,6.774753472353347,0.27104921419144457,0.1755051338951819
6,"(2, 'elcajon', 21)","(1, 'donovan')",2.762939852527254,5.463631807179293,0.2429665188889075,0.1415395314067251
7,"(2, 'elcajon', 21)","(3, 'shafter')",2.762939852527254,5.463631807179293,0.2429665188889075,0.1415395314067251
36,"(2, 'shafter', 11)","(1, 'elcajon')",3.874196651451315,5.946992740826546,0.28579771067136117,0.18879193866387844
37,"(2, 'shafter', 11)","(3, 'donovan')",3.874196651451315,5.946992740826546,0.28579771067136117,0.18879193866387844
38,"(2, 'shafter', 12)","(1, 'elcajon')",4.048163039385148,6.254480658480154,0.3015845385366454,0.19853256158621843
39,"(2, 'shafter', 12)","(3, 'donovan')",4.048163039385148,6.254480658480154,0.3015845385366454,0.19853256158621843
20,"(2, 'shafter', 13)","(1, 'elcajon')",3.8822504248333076,6.439483515432723,0.28762655488209515,0.2032063631571068
21,"(2, 'shafter', 13)","(3, 'donovan')",3.8822504248333076,6.439483515432723,0.28762655488209515,0.2032063631571068
42,"(3, 'donovan', 11)","(1, 'elcajon')",3.4472786238844177,4.675427076066979,0.28653771448719245,0.15698187790985688
43,"(3, 'donovan', 11)","(2, 'shafter')",3.4472786238844177,4.675427076066979,0.28653771448719245,0.15698187790985688
27,"(3, 'donovan', 12)","(1, 'elcajon')",3.205964401455551,4.806858018853359,0.266761414759698,0.1611651938800094
28,"(3, 'donovan', 12)","(2, 'shafter')",3.205964401455551,4.806858018853359,0.266761414759698,0.1611651938800094
22,"(3, 'donovan', 13)","(1, 'elcajon')",3.6652478655067493,5.595737757417683,0.3077164113200602,0.18807530952343593
23,"(3, 'donovan', 13)","(2, 'shafter')",3.6652478655067493,5.595737757417683,0.3077164113200602,0.18807530952343593
44,"(3, 'elcajon', 15)","(1, 'shafter')",2.317086599373572,4.174767751994599,0.14516585165484241,0.18578215728808103
45,"(3, 'elcajon', 15)","(2, 'donovan')",2.317086599373572,4.174767751994599,0.14516585165484241,0.18578215728808103
31,"(3, 'elcajon', 18)","(1, 'shafter')",2.540051073892742,3.222305087448372,0.15913763365349654,0.14293703428913188
32,"(3, 'elcajon', 18)","(2, 'donovan')",2.540051073892742,3.222305087448372,0.15913763365349654,0.14293703428913188
19,"(3, 'elcajon', 20)","(2, 'donovan')",2.365656120747539,3.836465022005537,0.14842094133173278,0.16985236574099605
33,"(3, 'shafter', 17)","(2, 'elcajon')",3.498403741770047,4.454750700213502,0.25557882795634324,0.19718663861987792
13,"(3, 'shafter', 19)","(1, 'donovan')",3.902972198853045,4.688188106106857,0.2851349168819351,0.20751959336727796
14,"(3, 'shafter', 19)","(2, 'elcajon')",3.902972198853045,4.688188106106857,0.2851349168819351,0.20751959336727796
