,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
16,"(1, 'donovan', 19)","(1, 'donovan', 19)",-0.03058487549131872,0.04405776492449265,-0.0033371243631039604,0.0018394513306197735
5,"(1, 'donovan', 21)","(1, 'donovan', 21)",-0.012576233098840373,-0.03315621284877235,0.0006668941841040388,-0.00012384831580972144
8,"(1, 'elcajon', 11)","(1, 'elcajon', 11)",-0.00494326251634547,0.0433574320081247,0.004436960449415717,0.000993004966534039
2,"(1, 'elcajon', 12)","(1, 'elcajon', 12)",-0.014629230314327835,-0.09448660489026306,0.0028315216570743984,-0.0026566279580103325
9,"(1, 'elcajon', 13)","(1, 'elcajon', 13)",0.017848416275699552,-0.017149650590543075,0.008339749735593815,-0.0005756336233333353
0,"(1, 'shafter', 15)","(1, 'shafter', 15)",-0.04153193986572301,-0.04073640998684702,-0.0053504218335954645,-0.0028566418969711294
6,"(1, 'shafter', 18)","(1, 'shafter', 18)",0.039456583911458676,0.05175380075703284,0.0022151516382508674,0.0007602873888374051
14,"(2, 'donovan', 15)","(2, 'donovan', 15)",0.03220114833492538,-0.03027176881007243,0.004643719913620559,-0.00045208039216840246
22,"(2, 'donovan', 18)","(2, 'donovan', 18)",-0.05499978452334009,-0.14645605834852926,0.0037994550487130407,-0.004511482650391169
4,"(2, 'donovan', 20)","(2, 'donovan', 20)",-0.028658270699542854,0.05664462207996124,0.0068885032893371,0.0001840988910345176
13,"(2, 'elcajon', 17)","(2, 'elcajon', 17)",-0.003623503640587167,-0.09811883367990504,-0.0006340235068640343,0.00108875694811858
1,"(2, 'elcajon', 19)","(2, 'elcajon', 19)",-0.08649992798698847,-0.10617506793307996,-0.0026851435708385996,-0.00032651754144261136
3,"(2, 'elcajon', 21)","(2, 'elcajon', 21)",-0.06619555117286158,-0.10123696503129587,-0.001111634917456139,-0.0003964270977102613
20,"(2, 'shafter', 11)","(2, 'shafter', 11)",0.06226066124127971,-0.006485311888272172,0.007808074696982803,-0.0006155900787520874
21,"(2, 'shafter', 12)","(2, 'shafter', 12)",-0.03413625962998523,-0.0412329467170931,-0.0030229010352047503,-0.0022728281410931417
11,"(2, 'shafter', 13)","(2, 'shafter', 13)",0.03134899991084428,-0.07076394298485944,0.0007272381885518597,0.00026963010919184294
23,"(3, 'donovan', 11)","(3, 'donovan', 11)",-0.05755528510602925,-0.11086928318387201,0.001442243700562118,-0.004515315774903356
15,"(3, 'donovan', 12)","(3, 'donovan', 12)",-0.10534556851855559,-0.0501113550754555,-0.00439814607539446,-0.0021852620210780216
12,"(3, 'donovan', 13)","(3, 'donovan', 13)",-0.09870985582133596,-0.12946694552605997,-0.0004604633932676627,-0.0043236670312891134
24,"(3, 'elcajon', 15)","(3, 'elcajon', 15)",-0.030978634346693568,-0.033499225288683654,-0.0003784788931538441,-0.0024844029027401016
17,"(3, 'elcajon', 18)","(3, 'elcajon', 18)",0.028689690229573017,-0.024828051640784388,0.0019897739216218624,-0.0008216465835633735
10,"(3, 'elcajon', 20)","(3, 'elcajon', 20)",0.0031291440070235765,0.023415947175056573,-4.6998143065302145e-05,0.0021266212509727933
18,"(3, 'shafter', 17)","(3, 'shafter', 17)",-0.019248066315035395,0.032619644305086126,-0.0014015148544699874,-0.0011629254592200322
7,"(3, 'shafter', 19)","(3, 'shafter', 19)",0.03411082251018449,0.07248858582572915,0.0024973156950474085,9.57333984606401e-05
19,"(3, 'shafter', 21)","(3, 'shafter', 21)",0.0027206797031773533,0.02408328096018142,0.0002029455718594031,-0.0010524670502614075
