,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
16,"(1, 'donovan', 19)","(1, 'donovan', 19)",2.376600670804172,4.059604994684131,0.5646781460024005,0.10718721986405796
5,"(1, 'donovan', 21)","(1, 'donovan', 21)",2.1065732336153786,3.6437290708991816,0.500519873864089,0.09620669734098575
8,"(1, 'elcajon', 11)","(1, 'elcajon', 11)",1.3633334137123783,4.308308985715148,0.2542592660124,0.11382474116291968
2,"(1, 'elcajon', 12)","(1, 'elcajon', 12)",1.7316885380434828,3.4333564936403898,0.3229568440240044,0.09070865518336929
9,"(1, 'elcajon', 13)","(1, 'elcajon', 13)",1.5928463050146364,3.2374328202109663,0.29706301357404175,0.08553238730431634
0,"(1, 'shafter', 15)","(1, 'shafter', 15)",2.1978474205210534,3.94546795272434,0.32546550232967963,0.12024513816750937
6,"(1, 'shafter', 18)","(1, 'shafter', 18)",2.20096098275422,4.3775671154835445,0.3941460723758701,0.13309756796516817
14,"(2, 'donovan', 15)","(2, 'donovan', 15)",5.773999513240882,6.6020818052442,0.5435854585913739,0.15376844050526062
22,"(2, 'donovan', 18)","(2, 'donovan', 18)",5.1471022776609745,6.150488527027812,0.4957086561351505,0.14423990952233362
4,"(2, 'donovan', 20)","(2, 'donovan', 20)",5.239532532735097,6.6536063895600055,0.5046104566157588,0.15603891941428158
13,"(2, 'elcajon', 17)","(2, 'elcajon', 17)",2.5310079916816863,5.177073208925306,0.2248223760621348,0.1357356712827536
1,"(2, 'elcajon', 19)","(2, 'elcajon', 19)",3.0217203028119353,6.658899952088862,0.26907017617559303,0.17448064633349206
3,"(2, 'elcajon', 21)","(2, 'elcajon', 21)",2.697275841985897,5.373738413786044,0.24017990193266597,0.14080604280146586
20,"(2, 'shafter', 11)","(2, 'shafter', 11)",3.871852579836663,5.8921960569523195,0.2884036854240473,0.18674608830482192
21,"(2, 'shafter', 12)","(2, 'shafter', 12)",4.011849641072693,6.20281990279546,0.29845954424631627,0.1961553972719836
11,"(2, 'shafter', 13)","(2, 'shafter', 13)",3.8477706288914093,6.404213655792728,0.28373976052020894,0.20390919658731219
23,"(3, 'donovan', 11)","(3, 'donovan', 11)",3.364953865187586,4.612539956149999,0.2837602888307245,0.15421925676609383
15,"(3, 'donovan', 12)","(3, 'donovan', 12)",3.1237341170779813,4.774751458650105,0.2633456853309544,0.15970353862420006
12,"(3, 'donovan', 13)","(3, 'donovan', 13)",3.5448769097848247,5.484554549858386,0.3019377039911032,0.18435636060426117
24,"(3, 'elcajon', 15)","(3, 'elcajon', 15)",2.3283706083012254,4.16748951092431,0.14677503627851282,0.1847857579422643
17,"(3, 'elcajon', 18)","(3, 'elcajon', 18)",2.5207569827491505,3.234962980405605,0.15806099125075873,0.143714760820035
10,"(3, 'elcajon', 20)","(3, 'elcajon', 20)",2.357595907189168,3.8462914249829945,0.147778203711558,0.17095942131718356
18,"(3, 'shafter', 17)","(3, 'shafter', 17)",3.4814008185141145,4.43349564510285,0.25433968436798543,0.1944264218082881
7,"(3, 'shafter', 19)","(3, 'shafter', 19)",3.9213686709117344,4.7274187378711785,0.28648228745918347,0.20731611874007472
19,"(3, 'shafter', 21)","(3, 'shafter', 21)",3.053777980925171,4.597083265923529,0.2230989674236681,0.20160038978171502
